,word,ort,pho,wf,img
494,buck,__bu_ck___,__b^k_____,417.0,5.9
495,bucks,__bu_cks__,__b^ks____,224.0,4.194245614035087
496,bud,__bu_d____,__b^d_____,242.0,4.9
497,budge,__bu_dge__,__b^J_____,93.0,3.1
498,budged,__bu_dged_,__b^Jd____,83.0,4.194245614035087
499,buds,__bu_ds___,__b^dz____,30.0,4.194245614035087
500,buff,__bu_ff___,__b^f_____,74.0,4.0
501,bug,__bu_g____,__b^g_____,139.0,6.7
502,bugs,__bu_gs___,__b^gz____,157.0,4.194245614035087
503,build,__build___,__bIld____,5376.0,3.8
504,builds,__builds__,__bIldz___,499.0,4.194245614035087
505,built,__built___,__bIlt____,4603.0,3.4
506,bulb,__bu_lb___,__b^lb____,111.0,6.6
507,bulbs,__bu_lbs__,__b^lbz___,151.0,4.194245614035087
508,bulge,__bu_lge__,__b^lJ____,68.0,4.8
509,bulged,__bu_lged_,__b^lJd___,8.0,4.194245614035087
510,bulk,__bu_lk___,__b^lk____,1205.0,3.5
511,bulks,__bu_lks__,__b^lks___,0.0,4.194245614035087
512,bull,__bu_ll___,__bUl_____,1391.0,6.2
513,bulls,__bu_lls__,__bUlz____,374.0,4.194245614035087
514,bum,__bu_m____,__b^m_____,84.0,5.0
515,bump,__bu_mp___,__b^mp____,95.0,4.9
516,bumped,__bu_mped_,__b^mpt___,93.0,4.194245614035087
517,bumps,__bu_mps__,__b^mps___,70.0,4.194245614035087
518,bums,__bu_ms___,__b^mz____,21.0,4.194245614035087
519,bun,__bu_n____,__b^n_____,23.0,6.0
520,bunch,__bu_nch__,__b^nC____,483.0,4.0
521,bunk,__bu_nk___,__b^nk____,41.0,4.8
522,bunks,__bu_nks__,__b^nks___,6.0,4.194245614035087
523,buns,__bu_ns___,__b^nz____,23.0,4.194245614035087
524,bunt,__bu_nt___,__b^nt____,12.0,3.8
525,bunts,__bu_nts__,__b^nts___,2.0,4.194245614035087
526,burl,__bu_rl___,__b^rl____,5.0,1.8
527,burls,__bu_rls__,__b^rlz___,0.0,4.194245614035087
528,burn,__bu_rn___,__b^rn____,386.0,4.7
529,burned,__bu_rned_,__b^rnd___,548.0,4.194245614035087
530,burns,__bu_rns__,__b^rnz___,749.0,4.194245614035087
531,burp,__bu_rp___,__b^rp____,10.0,4.7
532,burps,__bu_rps__,__b^rps___,6.0,4.194245614035087
533,burr,__bu_rr___,__b^r_____,66.0,4.4
534,burrs,__bu_rrs__,__b^rz____,0.0,4.194245614035087
535,burst,__bu_rst__,__b^rst___,373.0,3.5
536,bus,__bu_s____,__b^s_____,1045.0,6.8
537,bush,__bu_sh___,__bUS_____,8190.0,6.3
538,bust,__bu_st___,__b^st____,375.0,4.6
539,busts,__bu_sts__,__b^sts___,31.0,4.194245614035087
540,but,__bu_t____,__b^t_____,174118.0,1.9
541,butch,__bu_tch__,__bUtC____,22.0,4.5
542,butt,__bu_tt___,__b^t_____,76.0,6.3
543,butts,__bu_tts__,__b^ts____,38.0,4.194245614035087
544,buy,__buy_____,__bA______,28793.0,3.6
545,buys,__buys____,__bAz_____,1094.0,4.194245614035087
546,buzz,__bu_zz___,__b^z_____,76.0,4.0
547,buzzed,__bu_zzed_,__b^zd____,15.0,4.194245614035087
548,by,__by______,__bA______,243832.0,1.6
549,cab,__ca_b____,__k@b_____,152.0,6.7
550,cabs,__ca_bs___,__k@bz____,39.0,4.194245614035087
551,cache,__ca_che__,__k@S_____,71.0,2.6
552,cad,__ca_d____,__k@d_____,53.0,4.194245614035087
553,cads,__ca_ds___,__k@dz____,0.0,4.194245614035087
554,cage,__ca_ge___,__keJ_____,112.0,6.4
555,cake,__ca_ke___,__kek_____,210.0,6.8
556,cakes,__ca_kes__,__keks____,75.0,4.194245614035087
557,calf,__ca_lf___,__k@lf____,70.0,6.5
558,call,__ca_ll___,__kal_____,7333.0,4.4
559,called,__ca_lled_,__kald____,18716.0,4.194245614035087
560,calls,__ca_lls__,__kalz____,7914.0,4.194245614035087
561,calm,__ca_lm___,__kam_____,696.0,2.8
562,calve,__ca_lve__,__k@v_____,0.0,5.2
563,calves,__ca_lves_,__k@vz____,45.0,4.194245614035087
564,cam,__ca_m____,__k@m_____,96.0,2.6
565,came,__ca_me___,__kem_____,10386.0,2.4
566,camp,__ca_mp___,__k@mp____,1301.0,6.4
567,camps,__ca_mps__,__k@mps___,629.0,4.194245614035087
568,cams,__ca_ms___,__k@mz____,3.0,4.194245614035087
569,cane,__ca_ne___,__ken_____,124.0,6.4
570,canes,__ca_nes__,__kenz____,9.0,4.194245614035087
571,cant,__ca_nt___,__k@nt____,15.0,4.194245614035087
572,cants,__ca_nts__,__k@nts___,0.0,4.194245614035087
573,cap,__ca_p____,__k@p_____,1067.0,6.2
574,cape,__ca_pe___,__kep_____,288.0,6.2
575,capes,__ca_pes__,__keps____,8.0,4.194245614035087
576,caps,__ca_ps___,__k@ps____,295.0,4.194245614035087
577,car,__ca_r____,__kar_____,8623.0,6.9
578,card,__ca_rd___,__kard____,3178.0,6.4
579,cards,__ca_rds__,__kardz___,1987.0,4.194245614035087
580,care,__ca_re___,__kEr_____,10293.0,3.1
581,cared,__ca_red__,__kErd____,125.0,4.194245614035087
582,cares,__ca_res__,__kErz____,187.0,4.194245614035087
583,carp,__ca_rp___,__karp____,30.0,4.6
584,cars,__ca_rs___,__karz____,8665.0,4.194245614035087
585,cart,__ca_rt___,__kart____,103.0,6.0
586,carts,__ca_rts__,__karts___,52.0,4.194245614035087
587,carve,__ca_rve__,__karv____,126.0,4.8
588,carved,__ca_rved_,__karvd___,183.0,4.194245614035087
589,carves,__ca_rves_,__karvz___,11.0,4.194245614035087
590,case,__ca_se___,__kes_____,17629.0,4.5
591,cash,__ca_sh___,__k@S_____,18476.0,6.6
592,cask,__ca_sk___,__k@sk____,10.0,2.7
593,casks,__ca_sks__,__k@sks___,6.0,4.194245614035087
594,casque,__ca_sque_,__k@sk____,0.0,4.194245614035087
595,cast,__ca_st___,__k@st____,1394.0,4.4
596,caste,__ca_ste__,__k@st____,20.0,2.4
597,castes,__ca_stes_,__k@sts___,2.0,4.194245614035087
598,casts,__ca_sts__,__k@sts___,155.0,4.194245614035087
599,cat,__ca_t____,__k@t_____,387.0,6.5
600,catch,__ca_tch__,__k@tC____,1168.0,4.4
601,cats,__ca_ts___,__k@ts____,255.0,4.194245614035087
602,caught,__caught__,__kat_____,1724.0,3.3
603,caul,__caul____,__kal_____,1.0,4.194245614035087
604,caulk,__caulk___,__kalk____,1.0,3.7
605,cause,__cause___,__kaz_____,4671.0,1.8
606,caused,__caused__,__kazd____,4947.0,4.194245614035087
607,cave,__ca_ve___,__kev_____,201.0,6.7
608,caves,__ca_ves__,__kevz____,87.0,4.194245614035087
609,caw,__caw_____,__ka______,34.0,4.194245614035087
610,cease,__cease___,__sis_____,1043.0,2.7
611,ceased,__ceased__,__sist____,222.0,4.194245614035087
612,cell,__ce_ll___,__sEl_____,631.0,5.8
613,cells,__ce_lls__,__sElz____,1014.0,4.194245614035087
614,celt,__ce_lt___,__sElt____,0.0,4.194245614035087
615,celts,__ce_lts__,__sElts___,11.0,4.194245614035087
616,cense,__ce_nse__,__sEns____,0.0,4.194245614035087
617,cent,__ce_nt___,__sEnt____,1228.0,5.7
618,cents,__ce_nts__,__sEnts___,36130.0,4.194245614035087
619,chafe,_cha_fe___,__Cef_____,25.0,2.5
620,chafed,_cha_fed__,__Ceft____,44.0,4.194245614035087
621,chafes,_cha_fes__,__Cefs____,8.0,4.194245614035087
622,chain,_chain____,__Cen_____,4547.0,6.5
623,chains,_chains___,__Cenz____,1290.0,4.194245614035087
624,chair,_chair____,__CEr_____,427.0,6.5
625,chairs,_chairs___,__CErz____,367.0,4.194245614035087
626,chaise,_chaise___,__Sez_____,7.0,2.0
627,chalk,_cha_lk___,__Calk____,77.0,6.8
628,chalks,_cha_lks__,__Calks___,7.0,4.194245614035087
629,champ,_cha_mp___,__C@mp____,112.0,4.6
630,champs,_cha_mps__,__C@mps___,41.0,4.194245614035087
631,chance,_cha_nce__,__C@ns____,4123.0,2.1
632,change,_cha_nge__,__CenJ____,13304.0,3.2
633,chant,_cha_nt___,__C@nt____,68.0,4.0
634,chants,_cha_nts__,__C@nts___,32.0,4.194245614035087
635,chap,_cha_p____,__C@p_____,37.0,3.5
636,chaps,_cha_ps___,__C@ps____,11.0,4.194245614035087
637,char,_cha_r____,__Car_____,8.0,3.2
638,charge,_cha_rge__,__CarJ____,9618.0,3.4
639,charm,_cha_rm___,__Carm____,272.0,4.5
640,charms,_cha_rms__,__Carmz___,29.0,4.194245614035087
641,charred,_cha_rred_,__Card____,34.0,4.194245614035087
642,chars,_cha_rs___,__Carz____,0.0,4.194245614035087
643,chart,_cha_rt___,__Cart____,494.0,5.7
644,charts,_cha_rts__,__Carts___,363.0,4.194245614035087
645,chase,_cha_se___,__Ces_____,2116.0,4.4
646,chaste,_cha_ste__,__Cest____,0.0,2.5
647,chat,_cha_t____,__C@t_____,159.0,4.2
648,chats,_cha_ts___,__C@ts____,45.0,4.194245614035087
649,cheap,_cheap____,__Cip_____,1333.0,3.1
650,cheat,_cheat____,__Cit_____,136.0,3.7
651,cheats,_cheats___,__Cits____,41.0,4.194245614035087
652,check,_che_ck___,__CEk_____,1959.0,4.9
653,checked,_che_cked_,__CEkt____,318.0,4.194245614035087
654,checks,_che_cks__,__CEks____,1115.0,4.194245614035087
655,cheek,_cheek____,__Cik_____,154.0,6.4
656,cheeks,_cheeks___,__Ciks____,39.0,4.194245614035087
657,cheep,_cheep____,__Cip_____,0.0,2.9
658,cheeps,_cheeps___,__Cips____,0.0,4.194245614035087
659,cheer,_cheer____,__Cir_____,181.0,4.6
660,cheers,_cheers___,__Cirz____,142.0,4.194245614035087
661,cheese,_cheese___,__Ciz_____,325.0,6.4
662,chef,_che_f____,__SEf_____,157.0,6.2
663,chefs,_che_fs___,__SEfs____,58.0,4.194245614035087
664,chess,_che_ss___,__CEs_____,187.0,6.3
665,chest,_che_st___,__CEst____,386.0,6.1
666,chests,_che_sts__,__CEsts___,44.0,4.194245614035087
667,chew,_chew_____,__Cu______,76.0,4.9
668,chewed,_chewed___,__Cud_____,37.0,4.194245614035087
669,chews,_chews____,__Cuz_____,9.0,4.194245614035087
670,chic,_chi_c____,__Sik_____,131.0,4.0
671,chick,_chi_ck___,__CIk_____,22.0,5.9
672,chicks,_chi_cks__,__CIks____,22.0,4.194245614035087
673,chide,_chi_de___,__CAd_____,8.0,2.1
674,child,_chi_ld___,__CAld____,3095.0,6.4
675,chill,_chi_ll___,__CIl_____,154.0,3.7
676,chills,_chi_lls__,__CIlz____,31.0,4.194245614035087
677,chime,_chi_me___,__CAm_____,13.0,5.1
678,chimes,_chi_mes__,__CAmz____,48.0,4.194245614035087
679,chimp,_chi_mp___,__CImp____,23.0,6.6
680,chimps,_chi_mps__,__CImps___,28.0,4.194245614035087
681,chin,_chi_n____,__CIn_____,112.0,6.2
682,chink,_chi_nk___,__CInk____,8.0,4.194245614035087
683,chinked,_chi_nked_,__CInkt___,0.0,4.194245614035087
684,chinks,_chi_nks__,__CInks___,14.0,4.194245614035087
685,chins,_chi_ns___,__CInz____,5.0,4.194245614035087
686,chip,_chi_p____,__CIp_____,3376.0,5.7
687,chips,_chi_ps___,__CIps____,2486.0,4.194245614035087
688,chirp,_chi_rp___,__C^rp____,11.0,4.2
689,chirped,_chi_rped_,__C^rpt___,3.0,4.194245614035087
690,chirps,_chi_rps__,__C^rps___,10.0,4.194245614035087
691,chit,_chi_t____,__CIt_____,15.0,4.194245614035087
692,chits,_chi_ts___,__CIts____,4.0,4.194245614035087
693,chive,_chi_ve___,__CAv_____,0.0,4.7
694,chives,_chi_ves__,__CAvz____,1.0,4.194245614035087
695,choice,_choice___,__COs_____,3184.0,2.6
696,choir,_choir____,_kwAr_____,97.0,5.5
697,choirs,_choirs___,_kwArz____,10.0,4.194245614035087
698,choke,_cho_ke___,__Cok_____,164.0,5.0
699,choked,_cho_ked__,__Cokt____,75.0,4.194245614035087
700,chokes,_cho_kes__,__Coks____,17.0,4.194245614035087
701,chomp,_cho_mp___,__Camp____,8.0,4.194245614035087
702,chomps,_cho_mps__,__Camps___,2.0,4.194245614035087
703,choose,_choose___,__Cuz_____,1619.0,2.3
704,chop,_cho_p____,__Cap_____,58.0,4.5
705,chopped,_cho_pped_,__Capt____,83.0,4.194245614035087
706,chops,_cho_ps___,__Caps____,40.0,4.194245614035087
707,chord,_cho_rd___,__kord____,91.0,4.6
708,chords,_cho_rds__,__kordz___,34.0,4.194245614035087
709,chore,_cho_re___,__Cor_____,67.0,4.2
710,chores,_cho_res__,__Corz____,121.0,4.194245614035087
711,chose,_cho_se___,__Coz_____,1061.0,2.8
712,chow,_chow_____,__CW______,26.0,4.3
713,chows,_chows____,__CWz_____,0.0,4.194245614035087
714,christ,chri_st___,_krAst____,165.0,4.194245614035087
715,christs,chri_sts__,_krAsts___,0.0,4.194245614035087
716,chrome,chro_me___,_krom_____,53.0,5.9
717,chromes,chro_mes__,_kromz____,0.0,4.194245614035087
718,chub,_chu_b____,__C^b_____,1.0,4.194245614035087
719,chubs,_chu_bs___,__C^bz____,0.0,4.194245614035087
720,chuck,_chu_ck___,__C^k_____,207.0,3.5
721,chucks,_chu_cks__,__C^ks____,1.0,4.194245614035087
722,chug,_chu_g____,__C^g_____,11.0,4.1
723,chugged,_chu_gged_,__C^gd____,8.0,4.194245614035087
724,chugs,_chu_gs___,__C^gz____,3.0,4.194245614035087
725,chum,_chu_m____,__C^m_____,31.0,3.7
726,chump,_chu_mp___,__C^mp____,9.0,3.9
727,chumps,_chu_mps__,__C^mps___,0.0,4.194245614035087
728,chums,_chu_ms___,__C^mz____,18.0,4.194245614035087
729,chunk,_chu_nk___,__C^nk____,464.0,4.5
730,chunks,_chu_nks__,__C^nks___,191.0,4.194245614035087
731,church,_chu_rch__,__C^rC____,2079.0,6.7
732,churl,_chu_rl___,__C^rl____,2.0,4.194245614035087
733,churls,_chu_rls__,__C^rlz___,3.0,4.194245614035087
734,churn,_chu_rn___,__C^rn____,54.0,4.9
735,churned,_chu_rned_,__C^rnd___,44.0,4.194245614035087
736,churns,_chu_rns__,__C^rnz___,7.0,4.194245614035087
737,chute,_chu_te___,__Sut_____,27.0,3.7
738,chutes,_chu_tes__,__Suts____,17.0,4.194245614035087
739,cinch,__ci_nch__,__sInC____,33.0,2.7
740,cite,__ci_te___,__sAt_____,586.0,2.3
741,cites,__ci_tes__,__sAts____,620.0,4.194245614035087
742,clad,_cla_d____,_kl@d_____,161.0,2.1
743,claim,_claim____,_klem_____,3808.0,2.6
744,claims,_claims___,_klemz____,7136.0,4.194245614035087
745,clam,_cla_m____,_kl@m_____,29.0,6.0
746,clamp,_cla_mp___,_kl@mp____,79.0,4.6
747,clamped,_cla_mped_,_kl@mpt___,36.0,4.194245614035087
748,clamps,_cla_mps__,_kl@mps___,11.0,4.194245614035087
749,clams,_cla_ms___,_kl@mz____,20.0,4.194245614035087
750,clan,_cla_n____,_kl@n_____,68.0,4.9
751,clang,_cla_ng___,_kl@ng____,9.0,3.0
752,clangs,_cla_ngs__,_kl@ngz___,2.0,4.194245614035087
753,clank,_cla_nk___,_kl@nk____,3.0,3.0
754,clanked,_cla_nked_,_kl@nkt___,2.0,4.194245614035087
755,clanks,_cla_nks__,_kl@nks___,0.0,4.194245614035087
756,clans,_cla_ns___,_kl@nz____,13.0,4.194245614035087
757,clap,_cla_p____,_kl@p_____,13.0,5.6
758,clapped,_cla_pped_,_kl@pt____,4.0,4.194245614035087
759,claps,_cla_ps___,_kl@ps____,7.0,4.194245614035087
760,clash,_cla_sh___,_kl@S_____,326.0,3.8
761,clasp,_cla_sp___,_kl@sp____,7.0,4.1
762,clasped,_cla_sped_,_kl@spt___,10.0,4.194245614035087
763,clasps,_cla_sps__,_kl@sps___,1.0,4.194245614035087
764,class,_cla_ss___,_kl@s_____,8670.0,5.6
765,clause,_clause___,_klaz_____,669.0,2.4
766,claw,_claw_____,_kla______,18.0,6.0
767,claws,_claws____,_klaz_____,24.0,4.194245614035087
768,clay,_clay_____,_kle______,290.0,6.1
769,clays,_clays____,_klez_____,49.0,4.194245614035087
770,clean,_clean____,_klin_____,1737.0,4.5
771,cleaned,_cleaned__,_klind____,160.0,4.194245614035087
772,cleans,_cleans___,_klinz____,31.0,4.194245614035087
773,cleanse,_cleanse__,_klEnz____,26.0,4.0
774,cleansed,_cleansed_,_klEnzd___,12.0,4.194245614035087
775,clear,_clear____,_klir_____,7829.0,3.6
776,cleat,_cleat____,_klit_____,1.0,3.9
777,cleats,_cleats___,_klits____,2.0,4.194245614035087
778,cleave,_cleave___,_kliv_____,5.0,2.5
779,cleaves,_cleaves__,_klivz____,7.0,4.194245614035087
780,clef,_cle_f____,_klEf_____,2.0,2.9
781,cleft,_cle_ft___,_klEft____,4.0,3.9
782,clefts,_cle_fts__,_klEfts___,1.0,4.194245614035087
783,clench,_cle_nch__,_klEnC____,2.0,3.4
784,clenched,_cle_nched,_klEnCt___,21.0,4.194245614035087
785,clerk,_cle_rk___,_kl^rk____,471.0,6.2
786,clerks,_cle_rks__,_kl^rks___,275.0,4.194245614035087
787,click,_cli_ck___,_klIk_____,50.0,3.7
788,clicked,_cli_cked_,_klIkt____,15.0,4.194245614035087
789,clicks,_cli_cks__,_klIks____,27.0,4.194245614035087
790,cliff,_cli_ff___,_klIf_____,212.0,6.3
791,cliffs,_cli_ffs__,_klIfs____,432.0,4.194245614035087
792,climb,_cli_mb___,_klAm_____,1028.0,5.4
793,climbed,_cli_mbed_,_klAmd____,3391.0,4.194245614035087
794,climbs,_cli_mbs__,_klAmz____,96.0,4.194245614035087
795,clime,_cli_me___,_klAm_____,4.0,4.194245614035087
796,climes,_cli_mes__,_klAmz____,16.0,4.194245614035087
797,clinch,_cli_nch__,_klInC____,33.0,3.3
798,clinched,_cli_nched,_klInCt___,46.0,4.194245614035087
799,cling,_cli_ng___,_klIng____,98.0,4.0
800,clings,_cli_ngs__,_klIngz___,37.0,4.194245614035087
801,clink,_cli_nk___,_klInk____,6.0,2.4
802,clinked,_cli_nked_,_klInkt___,1.0,4.194245614035087
803,clinks,_cli_nks__,_klInks___,1.0,4.194245614035087
804,clip,_cli_p____,_klIp_____,230.0,5.2
805,clips,_cli_ps___,_klIps____,119.0,4.194245614035087
806,clique,_cli_que__,_klIk_____,49.0,3.8
807,cliques,_cli_ques_,_klIks____,7.0,4.194245614035087
808,cloak,_cloak____,_klok_____,47.0,5.4
809,cloaks,_cloaks___,_kloks____,5.0,4.194245614035087
810,clock,_clo_ck___,_klak_____,493.0,6.8
811,clocks,_clo_cks__,_klaks____,71.0,4.194245614035087
812,clod,_clo_d____,_klad_____,2.0,3.3
813,clods,_clo_ds___,_kladz____,4.0,4.194245614035087
814,clog,_clo_g____,_klag_____,41.0,4.5
815,clogged,_clo_gged_,_klagd____,100.0,4.194245614035087
816,clogs,_clo_gs___,_klagz____,12.0,4.194245614035087
817,clone,_clo_ne___,_klon_____,303.0,4.8
818,clones,_clo_nes__,_klonz____,316.0,4.194245614035087
819,clop,_clo_p____,_klap_____,0.0,2.3
820,close,_clo_se___,_klos_____,17723.0,3.7
821,closed,_clo_sed__,_klozd____,24570.0,4.194245614035087
822,closes,_clo_ses__,_kloz___Es,329.0,4.194245614035087
823,clot,_clo_t____,_klat_____,282.0,4.2
824,cloth,_clo_th___,_klaT_____,106.0,6.0
825,clothe,_clo_the__,_kloD_____,1.0,4.6
826,clothed,_clo_thed_,_kloDd____,31.0,4.194245614035087
827,clothes,_clo_thes_,_kloDz____,813.0,6.4
828,cloths,_clo_ths__,_klaTs____,5.0,4.194245614035087
829,clots,_clo_ts___,_klats____,140.0,4.194245614035087
830,cloud,_cloud____,_klWd_____,426.0,6.7
831,clouds,_clouds___,_klWdz____,209.0,4.194245614035087
832,clout,_clout____,_klWt_____,562.0,2.1
833,clouts,_clouts___,_klWts____,0.0,4.194245614035087
834,clove,_clo_ve___,_klov_____,7.0,4.7
835,clown,_clown____,_klWn_____,55.0,6.9
836,clowns,_clowns___,_klWnz____,24.0,4.194245614035087
837,cloy,_cloy_____,_klO______,0.0,4.194245614035087
838,club,_clu_b____,_kl^b_____,2389.0,5.5
839,clubs,_clu_bs___,_kl^bz____,752.0,4.194245614035087
840,cluck,_clu_ck___,_kl^k_____,7.0,3.6
841,clucks,_clu_cks__,_kl^ks____,7.0,4.194245614035087
842,clue,_clue_____,_klu______,163.0,4.2
843,clues,_clues____,_kluz_____,328.0,4.194245614035087
844,clump,_clu_mp___,_kl^mp____,19.0,3.9
845,clumps,_clu_mps__,_kl^mps___,26.0,4.194245614035087
846,clung,_clu_ng___,_kl^ng____,59.0,3.1
847,clunk,_clu_nk___,_kl^nk____,0.0,4.194245614035087
848,clutch,_clu_tch__,_kl^tC____,44.0,4.1
849,clutched,_clu_tched,_kl^tCt___,14.0,4.194245614035087
850,coach,__coach___,__koC_____,701.0,6.0
851,coal,__coal____,__kol_____,2538.0,6.3
852,coals,__coals___,__kolz____,21.0,4.194245614035087
853,coarse,__coarse__,__kors____,44.0,3.7
854,coast,__coast___,__kost____,2540.0,5.4
855,coasts,__coasts__,__kosts___,119.0,4.194245614035087
856,coat,__coat____,__kot_____,270.0,6.7
857,coats,__coats___,__kots____,256.0,4.194245614035087
858,coax,__coax____,__koks____,73.0,2.1
859,coaxed,__coaxed__,__kokst___,35.0,4.194245614035087
860,cob,__co_b____,__kab_____,12.0,5.4
861,cobs,__co_bs___,__kabz____,1.0,4.194245614035087
862,cock,__co_ck___,__kak_____,8.0,5.1
863,cocked,__co_cked_,__kakt____,11.0,4.194245614035087
864,cocks,__co_cks__,__kaks____,5.0,4.194245614035087
865,cod,__co_d____,__kad_____,70.0,4.3
866,code,__co_de___,__kod_____,2480.0,3.9
867,codes,__co_des__,__kodz____,291.0,4.194245614035087
868,cods,__co_ds___,__kadz____,0.0,4.194245614035087
869,cog,__co_g____,__kag_____,17.0,4.194245614035087
870,cogs,__co_gs___,__kagz____,4.0,4.194245614035087
871,coif,__coif____,_kwaf_____,1.0,4.194245614035087
872,coifs,__coifs___,_kwafs____,2.0,4.194245614035087
873,coil,__coil____,__kOl_____,51.0,4.194245614035087
874,coils,__coils___,__kOlz____,61.0,4.194245614035087
875,coin,__coin____,__kOn_____,467.0,6.5
876,coins,__coins___,__kOnz____,521.0,4.194245614035087
877,coke,__co_ke___,__kok_____,760.0,6.8
878,cokes,__co_kes__,__koks____,15.0,4.194245614035087
879,cold,__co_ld___,__kold____,1456.0,4.2
880,colt,__co_lt___,__kolt____,207.0,6.1
881,colts,__co_lts__,__kolts___,28.0,4.194245614035087
882,comb,__co_mb___,__kom_____,172.0,6.4
883,combs,__co_mbs__,__komz____,42.0,4.194245614035087
884,come,__co_me___,__k^m_____,12950.0,2.2
885,comes,__co_mes__,__k^mz____,5181.0,4.194245614035087
886,con,__co_n____,__kan_____,202.0,2.3
887,cone,__co_ne___,__kon_____,213.0,5.8
888,cones,__co_nes__,__konz____,40.0,4.194245614035087
889,conk,__co_nk___,__kank____,2.0,2.6
890,conks,__co_nks__,__kanks___,1.0,4.194245614035087
891,cons,__co_ns___,__kanz____,38.0,4.194245614035087
892,coo,__coo_____,__ku______,4.0,4.194245614035087
893,cooed,__cooed___,__kud_____,3.0,4.194245614035087
894,cook,__cook____,__kUk_____,687.0,5.4
895,cooked,__cooked__,__kUkt____,146.0,4.194245614035087
896,cooks,__cooks___,__kUks____,60.0,4.194245614035087
897,cool,__cool____,__kul_____,770.0,3.3
898,cooled,__cooled__,__kuld____,267.0,4.194245614035087
899,cools,__cools___,__kulz____,45.0,4.194245614035087
900,coon,__coon____,__kun_____,8.0,5.1
901,coons,__coons___,__kunz____,13.0,4.194245614035087
902,coop,__coop____,__kup_____,24.0,3.6
903,coops,__coops___,__kups____,3.0,4.194245614035087
904,coos,__coos____,__kuz_____,13.0,4.194245614035087
905,coot,__coot____,__kut_____,3.0,1.9
906,coots,__coots___,__kuts____,4.0,4.194245614035087
907,cop,__co_p____,__kap_____,295.0,6.4
908,cope,__co_pe___,__kop_____,531.0,2.5
909,coped,__co_ped__,__kopt____,34.0,4.194245614035087
910,copes,__co_pes__,__kops____,12.0,4.194245614035087
911,cops,__co_ps___,__kaps____,144.0,4.194245614035087
912,copse,__co_pse__,__kaps____,0.0,4.194245614035087
913,cord,__co_rd___,__kord____,66.0,5.9
914,cords,__co_rds__,__kordz___,10.0,4.194245614035087
915,core,__co_re___,__kor_____,2077.0,4.3
916,cores,__co_res__,__korz____,17.0,4.194245614035087
917,cork,__co_rk___,__kork____,61.0,6.2
918,corks,__co_rks__,__korks___,19.0,4.194245614035087
919,corn,__co_rn___,__korn____,2788.0,6.8
920,corns,__co_rns__,__kornz___,3.0,4.194245614035087
921,corps,__co_rps__,__kor_____,553.0,3.9
922,corpse,__co_rpse_,__korps___,63.0,6.4
923,cost,__co_st___,__kast____,17560.0,3.8
924,costs,__co_sts__,__kasts___,15776.0,4.194245614035087
925,cot,__co_t____,__kat_____,16.0,5.4
926,cots,__co_ts___,__kats____,10.0,4.194245614035087
927,couch,__couch___,__kWC_____,138.0,6.7
928,cough,__cough___,__kaf_____,126.0,5.6
929,coughed,__coughed_,__kaft____,25.0,4.194245614035087
930,coughs,__coughs__,__kafs____,14.0,4.194245614035087
931,could,__could___,__kUd_____,50043.0,1.7
932,count,__count___,__kWnt____,1752.0,4.4
933,counts,__counts__,__kWnts___,1394.0,4.194245614035087
