,word,ort,pho,wf,cf,rcf,p
316,bluff,_blu_ff___,_bl^f_____,89.0,89.0,9.433981132056603,8.809870260282063e-05
317,bluffs,_blu_ffs__,_bl^fs____,16.0,16.0,4.0,3.735377519612027e-05
318,blunt,_blu_nt___,_bl^nt____,402.0,402.0,20.049937655763422,0.00018723521597240335
319,blur,_blu_r____,_bl^r_____,72.0,72.0,8.48528137423857,7.923932323228349e-05
320,blurb,_blu_rb___,_bl^rb____,17.0,17.0,4.123105625617661,3.850339016229523e-05
321,blurred,_blu_rred_,_bl^rd____,59.0,59.0,7.681145747868608,7.172994787862976e-05
322,blurs,_blu_rs___,_bl^rz____,18.0,18.0,4.242640687119285,3.961966161614174e-05
323,blurt,_blu_rt___,_bl^rt____,6.0,6.0,2.449489742783178,2.287442229928132e-05
324,blurts,_blu_rts__,_bl^rts___,9.0,9.0,3.0,2.80153313970902e-05
325,blush,_blu_sh___,_bl^S_____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
326,blushed,_blu_shed_,_bl^St____,0.0,0.0,0.0,0.0
327,boar,__boar____,__bor_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
328,board,__board___,__bord____,30768.0,10000.0,100.0,0.0009338443799030066
329,boards,__boards__,__bordz___,1218.0,1218.0,34.899856733230294,0.00032591035069747215
330,boars,__boars___,__borz____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
331,boast,__boast___,__bost____,188.0,188.0,13.711309200802088,0.00012804229038281415
332,boasts,__boasts__,__bosts___,372.0,372.0,19.28730152198591,0.00018011338129801248
333,boat,__boat____,__bot_____,880.0,880.0,29.664793948382652,0.0002770230110967786
334,boats,__boats___,__bots____,489.0,489.0,22.11334438749598,0.00020650422377122818
335,bob,__bo_b____,__bab_____,1414.0,1414.0,37.603191353926334,0.00035115528912281436
336,bobbed,__bo_bbed_,__babd____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
337,bobs,__bo_bs___,__babz____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
338,bock,__bo_ck___,__bak_____,12.0,12.0,3.4641016151377544,3.23493182470932e-05
339,bocks,__bo_cks__,__baks____,0.0,0.0,0.0,0.0
340,bod,__bo_d____,__bad_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
341,bode,__bo_de___,__bod_____,178.0,178.0,13.341664064126334,0.00012459038004838284
342,bog,__bo_g____,__bag_____,38.0,38.0,6.164414002968976,5.756603372067974e-05
343,boil,__boil____,__bOl_____,81.0,81.0,9.0,8.40459941912706e-05
344,boiled,__boiled__,__bOld____,68.0,68.0,8.246211251235321,7.700678032459045e-05
345,boils,__boils___,__bOlz____,72.0,72.0,8.48528137423857,7.923932323228349e-05
346,bold,__bo_ld___,__bold____,564.0,564.0,23.748684174075834,0.00022177575246052193
347,bolt,__bo_lt___,__bolt____,126.0,126.0,11.224972160321824,0.00010482377166484247
348,bolts,__bo_lts__,__bolts___,138.0,138.0,11.74734012447073,0.00010970187554046078
349,bomb,__bo_mb___,__bam_____,779.0,779.0,27.910571473905726,0.00026064130310788036
350,bombs,__bo_mbs__,__bamz____,360.0,360.0,18.973665961010276,0.00017718451323846425
351,bond,__bo_nd___,__band____,16194.0,10000.0,100.0,0.0009338443799030066
352,bonds,__bo_nds__,__bandz___,21743.0,10000.0,100.0,0.0009338443799030066
353,bone,__bo_ne___,__bon_____,395.0,395.0,19.87460691435179,0.00018559789969748857
354,bones,__bo_nes__,__bonz____,255.0,255.0,15.968719422671311,0.0001491229888710959
355,boo,__boo_____,__bu______,34.0,34.0,5.830951894845301,5.4452016564860716e-05
356,book,__book____,__bUk_____,6882.0,6882.0,82.95782060782456,0.0007746969454361878
357,books,__books___,__bUks____,3578.0,3578.0,59.81638571495272,0.0005585919562601909
358,boom,__boom____,__bum_____,1960.0,1960.0,44.27188724235731,0.0004134305308897499
359,booms,__booms___,__bumz____,82.0,82.0,9.055385138137417,8.456320519106838e-05
360,boon,__boon____,__bun_____,167.0,167.0,12.922847983320086,0.00012067928961564366
361,boons,__boons___,__bunz____,1.0,1.0,1.0,9.338443799030067e-06
362,boor,__boor____,__bor_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
363,boors,__boors___,__borz____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
364,boos,__boos____,__buz_____,26.0,26.0,5.0990195135927845,4.7616907157843845e-05
365,boost,__boost___,__bust____,5847.0,5847.0,76.46567857542362,0.000714070441931291
366,boosts,__boosts__,__busts___,410.0,410.0,20.248456731316587,0.000189089075202492
367,boot,__boot____,__but_____,187.0,187.0,13.674794331177344,0.00012770129832499457
368,booth,__booth___,__buT_____,226.0,226.0,15.033296378372908,0.00014038759334359763
369,booths,__booths__,__buTs____,76.0,76.0,8.717797887081348,8.141066561981223e-05
370,boots,__boots___,__buts____,278.0,278.0,16.673332000533065,0.00015570297382954757
371,booze,__booze___,__buz_____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
372,bop,__bo_p____,__bap_____,29.0,29.0,5.385164807134504,5.028905889994015e-05
373,bops,__bo_ps___,__baps____,1.0,1.0,1.0,9.338443799030067e-06
374,boss,__bo_ss___,__bas_____,1098.0,1098.0,33.13608305156178,0.00030943944929700244
375,botch,__bo_tch__,__batC____,6.0,6.0,2.449489742783178,2.287442229928132e-05
376,both,__bo_th___,__boT_____,25695.0,10000.0,100.0,0.0009338443799030066
377,bough,__bough___,__bW______,2.0,2.0,1.4142135623730951,1.320655387204725e-05
378,boughs,__boughs__,__bWz_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
379,bought,__bought__,__bat_____,8447.0,8447.0,91.90756225686764,0.0008582736048416154
380,bounce,__bounce__,__bWns____,272.0,272.0,16.492422502470642,0.0001540135606491809
381,bounced,__bounced_,__bWnst___,320.0,320.0,17.88854381999832,0.00016705116110954092
382,bound,__bound___,__bWnd____,1064.0,1064.0,32.61901286060018,0.00030461081837855375
383,bourn,__bourn___,__born____,0.0,0.0,0.0,0.0
384,bout,__bout____,__bWt_____,209.0,209.0,14.45683229480096,0.00013500431589700163
385,bouts,__bouts___,__bWts____,89.0,89.0,9.433981132056603,8.809870260282063e-05
386,bow,__bow_____,__bo______,445.0,445.0,21.095023109728988,0.0001969946877494446
387,bowl,__bowl____,__bol_____,462.0,462.0,21.494185260204677,0.00020072224105836182
388,bowls,__bowls___,__bolz____,61.0,61.0,7.810249675906654,7.293557765484708e-05
389,bows,__bows____,__boz_____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
390,box,__bo_x____,__baks____,1497.0,1497.0,38.691084244306204,0.0003613145157389912
391,boy,__boy_____,__bO______,1055.0,1055.0,32.48076353782343,0.00030331978484754907
392,boys,__boys____,__bOz_____,880.0,880.0,29.664793948382652,0.0002770230110967786
393,bra,_bra______,_bra______,36.0,36.0,6.0,5.60306627941804e-05
394,brace,_bra_ce___,_bres_____,280.0,280.0,16.73320053068151,0.00015626205273366938
395,brad,_bra_d____,_br@d_____,84.0,84.0,9.16515138991168,8.558825116429252e-05
396,brads,_bra_ds___,_br@dz____,0.0,0.0,0.0,0.0
397,brag,_bra_g____,_br@g_____,47.0,47.0,6.855654600401044,6.402114519140708e-05
398,bragged,_bra_gged_,_br@gd____,35.0,35.0,5.916079783099616,5.524697856505375e-05
399,brags,_bra_gs___,_br@gz____,44.0,44.0,6.6332495807108,6.194422841440755e-05
400,braid,_braid____,_bred_____,7.0,7.0,2.6457513110645907,2.4707199924586796e-05
401,braids,_braids___,_bredz____,13.0,13.0,3.605551275463989,3.367023795044163e-05
402,braille,_braille__,_brel_____,19.0,19.0,4.358898943540674,4.0705332809906117e-05
403,brain,_brain____,_bren_____,712.0,712.0,26.68332812825267,0.0002491807600967657
404,brains,_brains___,_brenz____,173.0,173.0,13.152946437965905,0.00012282805110259732
405,braise,_braise___,_brez_____,0.0,0.0,0.0,0.0
406,brake,_bra_ke___,_brek_____,347.0,347.0,18.627936010197157,0.00017395593352315453
407,brakes,_bra_kes__,_breks____,260.0,260.0,16.1245154965971,0.00015057788175156138
408,bran,_bra_n____,_br@n_____,69.0,69.0,8.306623862918075,7.757094010354248e-05
409,branch,_bra_nch__,_br@nC____,2389.0,2389.0,48.877397639399746,0.0004564388308983794
410,brand,_bra_nd___,_br@nd____,2511.0,2511.0,50.1098792654702,0.0004679482912967755
411,brands,_bra_nds__,_br@ndz___,2762.0,2762.0,52.55473337388365,0.0004907794239850222
412,brans,_bra_ns___,_br@nz____,1.0,1.0,1.0,9.338443799030067e-06
413,brash,_bra_sh___,_br@S_____,111.0,111.0,10.535653752852738,9.83866104570555e-05
414,brass,_bra_ss___,_br@s_____,291.0,291.0,17.05872210923198,0.00015930191770033446
415,brat,_bra_t____,_br@t_____,27.0,27.0,5.196152422706632,4.852397737063981e-05
416,brats,_bra_ts___,_br@ts____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
417,brave,_bra_ve___,_brev_____,197.0,197.0,14.035668847618199,0.00013107130471527964
418,brawl,_brawl____,_bral_____,47.0,47.0,6.855654600401044,6.402114519140708e-05
419,brawls,_brawls___,_bralz____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
420,brawn,_brawn____,_bran_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
421,brawns,_brawns___,_branz____,0.0,0.0,0.0,0.0
422,bray,_bray_____,_bre______,27.0,27.0,5.196152422706632,4.852397737063981e-05
423,brayed,_brayed___,_bred_____,0.0,0.0,0.0,0.0
424,brays,_brays____,_brez_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
425,braze,_bra_ze___,_brez_____,0.0,0.0,0.0,0.0
426,breach,_breach___,_briC_____,672.0,672.0,25.92296279363144,0.00024208013115267467
427,bread,_bread____,_brEd_____,457.0,457.0,21.37755832643195,0.000199633126991872
428,breads,_breads___,_brEdz____,13.0,13.0,3.605551275463989,3.367023795044163e-05
429,breadth,_breadth__,_brEdT____,153.0,153.0,12.36931687685298,0.00011551017048688566
430,breadths,_breadths_,_brEdTs___,0.0,0.0,0.0,0.0
431,break,_break____,_brek_____,3571.0,3571.0,59.75784467331465,0.0005580452740329171
432,breast,_breast___,_brEst____,288.0,288.0,16.97056274847714,0.00015847864646456697
433,breasts,_breasts__,_brEsts___,46.0,46.0,6.782329983125268,6.333640737389185e-05
434,breath,_breath___,_brET_____,245.0,245.0,15.652475842498529,0.0001461697659708483
435,breathe,_breathe__,_briD_____,136.0,136.0,11.661903789690601,0.00010890403312972143
436,breaths,_breaths__,_brETs____,7.0,7.0,2.6457513110645907,2.4707199924586796e-05
437,breech,_breech___,_briC_____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
438,breed,_breed____,_brid_____,320.0,320.0,17.88854381999832,0.00016705116110954092
439,breeds,_breeds___,_bridz____,81.0,81.0,9.0,8.40459941912706e-05
440,breeze,_breeze___,_briz_____,98.0,98.0,9.899494936611665,9.244587710433075e-05
441,brew,_brew_____,_bru______,94.0,94.0,9.695359714832659,9.053957180834496e-05
442,brews,_brews____,_bruz_____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
443,bribe,_bri_be___,_brAb_____,182.0,182.0,13.490737563232042,0.00012598249454170624
444,bribed,_bri_bed__,_brAbd____,80.0,80.0,8.94427190999916,8.352558055477046e-05
445,bribes,_bri_bes__,_brAbz____,240.0,240.0,15.491933384829668,0.00014467054925254948
446,brick,_bri_ck___,_brIk_____,301.0,301.0,17.349351572897472,0.00016201594461311692
447,bricks,_bri_cks__,_brIks____,93.0,93.0,9.643650760992955,9.005669064900624e-05
448,bride,_bri_de___,_brAd_____,102.0,102.0,10.099504938362077,9.431365926492087e-05
449,brides,_bri_des__,_brAdz____,24.0,24.0,4.898979485566356,4.574884459856264e-05
450,bridge,_bri_dge__,_brIJ_____,1301.0,1301.0,36.069377593742864,0.00033683185552516205
451,brief,_brief____,_brif_____,1710.0,1710.0,41.352146256270665,0.00038616469378345515
452,bright,_bri_ght__,_brAt_____,974.0,974.0,31.20897306865447,0.00029144324102707266
453,brigs,_bri_gs___,_brIgz____,0.0,0.0,0.0,0.0
454,brill,_bri_ll___,_brIl_____,54.0,54.0,7.3484692283495345,6.862326689784396e-05
455,brim,_bri_m____,_brIm_____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
456,brims,_bri_ms___,_brImz____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
457,brine,_bri_ne___,_brAn_____,17.0,17.0,4.123105625617661,3.850339016229523e-05
458,bring,_bri_ng___,_brIng____,5246.0,5246.0,72.42927584892728,0.0006763767219196531
459,brings,_bri_ngs__,_brIngz___,1162.0,1162.0,34.08812109811862,0.0003183300030893118
460,brink,_bri_nk___,_brInk____,242.0,242.0,15.556349186104045,0.00014527209259251973
461,brinks,_bri_nks__,_brInks___,3.0,3.0,1.7320508075688772,1.61746591235466e-05
462,brisk,_bri_sk___,_brIsk____,557.0,557.0,23.600847442411894,0.00022039518745044595
463,broach,_broach___,_broC_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
464,broached,_broached_,_broCt____,43.0,43.0,6.557438524302,6.123627112478889e-05
465,broad,_broad____,_brad_____,3234.0,3234.0,56.868268832451726,0.0005310611324399836
466,broads,_broads___,_bradz____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
467,brogue,_bro_gue__,_brog_____,4.0,4.0,2.0,1.8676887598060133e-05
468,broil,_broil____,_brOl_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
469,broiled,_broiled__,_brOld____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
470,broils,_broils___,_brOlz____,1.0,1.0,1.0,9.338443799030067e-06
471,broke,_bro_ke___,_brok_____,1956.0,1956.0,44.22668877499196,0.00041300844754245636
472,bronx,_bro_nx___,_branks___,275.0,275.0,16.583123951777,0.0001548605710360189
473,bronze,_bro_nze__,_branz____,144.0,144.0,12.0,0.0001120613255883608
474,brooch,_brooch___,_broC_____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
475,brooches,_brooches_,_broC___Es,8.0,8.0,2.8284271247461903,2.64131077440945e-05
476,brood,_brood____,_brud_____,24.0,24.0,4.898979485566356,4.574884459856264e-05
477,broods,_broods___,_brudz____,4.0,4.0,2.0,1.8676887598060133e-05
478,brook,_brook____,_brUk_____,281.0,281.0,16.76305461424021,0.00015654084341515384
479,brooks,_brooks___,_brUks____,707.0,707.0,26.589471600616662,0.00024830428618826474
480,broom,_broom____,_brum_____,44.0,44.0,6.6332495807108,6.194422841440755e-05
481,brooms,_brooms___,_brumz____,15.0,15.0,3.872983346207417,3.616763731313737e-05
482,broth,_bro_th___,_braT_____,7.0,7.0,2.6457513110645907,2.4707199924586796e-05
483,broths,_bro_ths__,_braTs____,0.0,0.0,0.0,0.0
484,brought,_brought__,_brat_____,5436.0,5436.0,73.72923436466705,0.0006885163114599595
485,brow,_brow_____,_brW______,27.0,27.0,5.196152422706632,4.852397737063981e-05
486,brown,_brown____,_brWn_____,3173.0,3173.0,56.32938842203065,0.0005260288280128681
487,brows,_brows____,_brWz_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
488,bruise,_bruise___,_bruz_____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
489,brunch,_bru_nch__,_br^nC____,28.0,28.0,5.291502622129181,4.941439984917359e-05
490,brunt,_bru_nt___,_br^nt____,145.0,145.0,12.041594578792296,0.00011244975422475698
491,brush,_bru_sh___,_br^S_____,264.0,264.0,16.24807680927192,0.00015173175212570961
492,brushed,_bru_shed_,_br^St____,85.0,85.0,9.219544457292887,8.609619776708878e-05
493,brusque,_bru_sque_,_br^sk____,12.0,12.0,3.4641016151377544,3.23493182470932e-05
494,brute,_bru_te___,_brut_____,33.0,33.0,5.744562646538029,5.36452754247028e-05
495,brutes,_bru_tes__,_bruts____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
496,buck,__bu_ck___,__b^k_____,417.0,417.0,20.42057785666214,0.00019069641865815723
497,bucks,__bu_cks__,__b^ks____,224.0,224.0,14.966629547095765,0.00013976502888645662
498,bud,__bu_d____,__b^d_____,242.0,242.0,15.556349186104045,0.00014527209259251973
499,budge,__bu_dge__,__b^J_____,93.0,93.0,9.643650760992955,9.005669064900624e-05
500,budged,__bu_dged_,__b^Jd____,83.0,83.0,9.1104335791443,8.507727196363537e-05
501,buds,__bu_ds___,__b^dz____,30.0,30.0,5.477225575051661,5.114876320723007e-05
502,buff,__bu_ff___,__b^f_____,74.0,74.0,8.602325267042627,8.033233104725388e-05
503,bug,__bu_g____,__b^g_____,139.0,139.0,11.789826122551595,0.00011009862864578464
504,bugs,__bu_gs___,__b^gz____,157.0,157.0,12.529964086141668,0.00011701036542229909
505,build,__build___,__bIld____,5376.0,5376.0,73.32121111929344,0.0006847060093143402
506,builds,__builds__,__bIldz___,499.0,499.0,22.338307903688676,0.00020860503292402584
507,built,__built___,__bIlt____,4603.0,4603.0,67.84541251993387,0.0006335705718394134
508,bulb,__bu_lb___,__b^lb____,111.0,111.0,10.535653752852738,9.83866104570555e-05
509,bulbs,__bu_lbs__,__b^lbz___,151.0,151.0,12.288205727444508,0.00011475271857665991
510,bulge,__bu_lge__,__b^lJ____,68.0,68.0,8.246211251235321,7.700678032459045e-05
511,bulged,__bu_lged_,__b^lJd___,8.0,8.0,2.8284271247461903,2.64131077440945e-05
512,bulk,__bu_lk___,__b^lk____,1205.0,1205.0,34.713109915419565,0.000324166426034699
513,bulks,__bu_lks__,__b^lks___,0.0,0.0,0.0,0.0
514,bull,__bu_ll___,__bUl_____,1391.0,1391.0,37.296112397943034,0.0003482876495504995
515,bulls,__bu_lls__,__bUlz____,374.0,374.0,19.339079605813716,0.00018059690802385992
516,bum,__bu_m____,__b^m_____,84.0,84.0,9.16515138991168,8.558825116429252e-05
517,bump,__bu_mp___,__b^mp____,95.0,95.0,9.746794344808963,9.101989120970258e-05
518,bumped,__bu_mped_,__b^mpt___,93.0,93.0,9.643650760992955,9.005669064900624e-05
519,bumps,__bu_mps__,__b^mps___,70.0,70.0,8.366600265340756,7.813102636683469e-05
520,bums,__bu_ms___,__b^mz____,21.0,21.0,4.58257569495584,4.279412558214626e-05
521,bun,__bu_n____,__b^n_____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
522,bunch,__bu_nch__,__b^nC____,483.0,483.0,21.97726097583591,0.00020523341647946033
523,bunk,__bu_nk___,__b^nk____,41.0,41.0,6.4031242374328485,5.979521582947391e-05
524,bunks,__bu_nks__,__b^nks___,6.0,6.0,2.449489742783178,2.287442229928132e-05
525,buns,__bu_ns___,__b^nz____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
526,bunt,__bu_nt___,__b^nt____,12.0,12.0,3.4641016151377544,3.23493182470932e-05
527,bunts,__bu_nts__,__b^nts___,2.0,2.0,1.4142135623730951,1.320655387204725e-05
528,burl,__bu_rl___,__b^rl____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
529,burls,__bu_rls__,__b^rlz___,0.0,0.0,0.0,0.0
530,burn,__bu_rn___,__b^rn____,386.0,386.0,19.6468827043885,0.00018347130996106785
531,burned,__bu_rned_,__b^rnd___,548.0,548.0,23.40939982143925,0.00021860736460153492
532,burns,__bu_rns__,__b^rnz___,749.0,749.0,27.367864366808018,0.00025557326328891426
533,burp,__bu_rp___,__b^rp____,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
534,burps,__bu_rps__,__b^rps___,6.0,6.0,2.449489742783178,2.287442229928132e-05
535,burr,__bu_rr___,__b^r_____,66.0,66.0,8.12403840463596,7.586587606285481e-05
536,burrs,__bu_rrs__,__b^rz____,0.0,0.0,0.0,0.0
537,burst,__bu_rst__,__b^rst___,373.0,373.0,19.313207915827967,0.00018035530670094206
538,bus,__bu_s____,__b^s_____,1045.0,1045.0,32.32645975048923,0.00030187882760155115
539,bush,__bu_sh___,__bUS_____,8190.0,8190.0,90.49861877399013,0.0008451162653107541
540,bust,__bu_st___,__b^st____,375.0,375.0,19.364916731037084,0.00018083818656568684
541,busts,__bu_sts__,__b^sts___,31.0,31.0,5.5677643628300215,5.19942545885306e-05
542,but,__bu_t____,__b^t_____,174118.0,10000.0,100.0,0.0009338443799030066
543,butch,__bu_tch__,__bUtC____,22.0,22.0,4.69041575982343,4.3801183967196006e-05
544,butt,__bu_tt___,__b^t_____,76.0,76.0,8.717797887081348,8.141066561981223e-05
545,butts,__bu_tts__,__b^ts____,38.0,38.0,6.164414002968976,5.756603372067974e-05
546,buy,__buy_____,__bA______,28793.0,10000.0,100.0,0.0009338443799030066
547,buys,__buys____,__bAz_____,1094.0,1094.0,33.075670817082454,0.00030887529304054334
548,buzz,__bu_zz___,__b^z_____,76.0,76.0,8.717797887081348,8.141066561981223e-05
549,buzzed,__bu_zzed_,__b^zd____,15.0,15.0,3.872983346207417,3.616763731313737e-05
550,by,__by______,__bA______,243832.0,10000.0,100.0,0.0009338443799030066
551,cab,__ca_b____,__k@b_____,152.0,152.0,12.328828005937952,0.00011513206744135949
552,cabs,__ca_bs___,__k@bz____,39.0,39.0,6.244997998398398,5.8318562833098697e-05
553,cache,__ca_che__,__k@S_____,71.0,71.0,8.426149773176359,7.868712609901736e-05
554,cad,__ca_d____,__k@d_____,53.0,53.0,7.280109889280518,6.798489705180911e-05
555,cads,__ca_ds___,__k@dz____,0.0,0.0,0.0,0.0
556,cage,__ca_ge___,__keJ_____,112.0,112.0,10.583005244258363,9.882879969834718e-05
557,cake,__ca_ke___,__kek_____,210.0,210.0,14.491376746189438,0.00013532690731486125
558,cakes,__ca_kes__,__keks____,75.0,75.0,8.660254037844387,8.087329561773301e-05
559,calf,__ca_lf___,__k@lf____,70.0,70.0,8.366600265340756,7.813102636683469e-05
560,call,__ca_ll___,__kal_____,7333.0,7333.0,85.63293758829018,0.0007996783750140971
561,called,__ca_lled_,__kald____,18716.0,10000.0,100.0,0.0009338443799030066
562,calls,__ca_lls__,__kalz____,7914.0,7914.0,88.9606654651369,0.0008307541747704959
563,calm,__ca_lm___,__kam_____,696.0,696.0,26.38181191654584,0.000246365067899245
564,calve,__ca_lve__,__k@v_____,0.0,0.0,0.0,0.0
565,calves,__ca_lves_,__k@vz____,45.0,45.0,6.708203932499369,6.264418541607784e-05
566,cam,__ca_m____,__k@m_____,96.0,96.0,9.797958971132712,9.149768919712528e-05
