"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL","SUBTLWF"
"1","chews","5","383","5.948","0.590"
"1","chi","3","13,211","9.489","7.100"
"1","chic","4","532","6.277","2.330"
"1","chick","5","3,178","8.064","26.160"
"1","chicks","6","1,081","6.986","14.550"
"1","chide","5","69","4.234","0.100"
"1","child","5","64,729","11.078","157.650"
"1","chill","5","3,585","8.185","16.240"
"1","chills","6","707","6.561","1.920"
"1","chime","5","1,077","6.982","0.920"
"1","chimes","6","566","6.339","1.710"
"1","chimp","5","337","5.820","3.000"
"1","chimps","6","422","6.045","1.390"
"1","chin","4","4,747","8.465","12.690"
"1","chine","5","79","4.369","0.080"
"1","chines","6","70","4.248","#"
"1","chink","5","211","5.352","1.430"
"1","chinked","7","2","0.693","0.020"
"1","Chinks","6","123","4.812","0.800"
"1","chins","5","297","5.694","0.690"
"1","chip","4","35,544","10.479","20.610"
"1","chips","5","20,592","9.933","16.240"
"1","chirp","5","298","5.697","0.590"
"1","chirped","7","48","3.871","#"
"1","chirps","6","97","4.575","0.180"
"1","chit","4","205","5.323","0.270"
"1","chits","5","74","4.304","0.120"
"1","chive","5","13","2.565","#"
"1","chives","6","106","4.663","0.290"
"1","choc","4","288","5.663","0.080"
"1","chock","5","496","6.207","0.180"
"1","chocks","6","34","3.526","0.200"
"1","choice","6","65,532","11.090","97.550"
"1","choir","5","2,131","7.664","5.310"
"1","choirs","6","210","5.347","0.370"
"1","choke","5","2,959","7.993","6.470"
"1","choked","6","1,056","6.962","3.430"
"1","chokes","6","722","6.582","0.610"
"1","chomp","5","217","5.380","0.250"
"1","chomps","6","30","3.401","#"
"1","choose","6","49,680","10.813","48.060"
"1","chop","4","2,331","7.754","13.610"
"1","chopped","7","3,658","8.205","4.550"
"1","chops","5","892","6.793","5.430"
"1","chord","5","4,237","8.352","1.820"
"1","chords","6","4,359","8.380","1.510"
"1","chore","5","581","6.365","1.000"
"1","chores","6","928","6.833","4.200"
"1","chose","5","13,608","9.518","18.670"
"1","chow","4","3,329","8.110","6.860"
"1","chows","5","281","5.638","0.140"
"1","Christ","6","20,146","9.911","90.140"
"1","chrome","6","2,811","7.941","1.270"
"1","chub","4","228","5.429","0.250"
"1","chubs","5","11","2.398","0.020"
"1","chuck","5","12,545","9.437","21.490"
"1","chucks","6","99","4.595","0.240"
"1","chug","4","253","5.533","2.330"
"1","chugged","7","60","4.094","0.060"
"1","chugs","5","54","3.989","0.040"
"1","chum","4","301","5.707","3.060"
"1","chump","5","286","5.656","4.100"
"1","chumps","6","100","4.605","0.820"
"1","chums","5","129","4.860","0.610"
"1","chunk","5","4,237","8.352","4.140"
"1","chunks","6","3,232","8.081","1.860"
"1","church","6","49,074","10.801","69.670"
"1","churl","5","15","2.708","0.020"
"1","churls","6","0","0.000","#"
"1","churn","5","339","5.826","0.610"
"1","churned","7","185","5.220","0.350"
"1","churns","6","72","4.277","0.180"
"1","chute","5","1,113","7.015","3.610"
"1","chutes","6","233","5.451","0.880"
"1","cinch","5","151","5.017","3.570"
"1","cirque","6","137","4.920","0.800"
"1","cite","4","6,151","8.724","0.940"
"1","cites","5","2,156","7.676","0.100"
"1","clad","4","876","6.775","0.200"
"1","claim","5","56,597","10.944","25.390"
"1","claims","6","33,803","10.428","13.920"
"1","clam","4","768","6.644","3.920"
"1","clamp","5","1,610","7.384","6.860"
"1","clamped","7","689","6.535","0.610"
"1","clamps","6","865","6.763","1.080"
"1","clams","5","675","6.515","2.710"
"1","clan","4","4,149","8.331","4.100"
"1","clang","5","275","5.617","0.840"
"1","clangs","6","11","2.398","0.240"
"1","clank","5","88","4.477","0.310"
"1","clanked","7","15","2.708","0.040"
"1","clanks","6","7","1.946","0.240"
"1","clans","5","1,203","7.093","0.750"
"1","clap","4","932","6.837","4.730"
"1","clapped","7","221","5.398","0.510"
"1","claps","5","127","4.844","0.450"
"1","claque","6","10","2.303","0.040"
"1","clash","5","4,179","8.338","1.330"
"1","clasp","5","409","6.014","1.020"
"1","clasped","7","352","5.864","0.120"
"1","clasps","6","86","4.454","#"
"1","class","5","94,260","11.454","117.350"
"1","clause","6","6,673","8.806","2.800"
"1","claw","4","2,194","7.693","4.370"
"1","claws","5","2,388","7.778","4.430"
"1","clay","4","10,797","9.287","12.000"
"1","CLAYS","5","192","5.257","0.040"
"1","clean","5","36,257","10.498","121.240"
"1","cleaned","7","4,544","8.422","17.780"
"1","cleans","6","752","6.623","2.390"
"1","cleanse","7","1,662","7.416","1.450"
"1","cleansed","8","483","6.180","0.530"
"1","clear","5","77,302","11.255","171.820"
"1","cleat","5","357","5.878","0.430"
"1","cleats","6","412","6.021","0.410"
"1","cleave","6","192","5.257","0.200"
"1","cleaves","7","46","3.829","0.920"
"1","clef","4","161","5.081","0.120"
"1","cleft","5","385","5.953","0.590"
"1","clefts","6","8","2.079","0.020"
"1","clench","6","269","5.595","0.390"
"1","clenched","8","767","6.642","0.430"
"1","clerk","5","2,715","7.907","12.900"
"1","clerks","6","901","6.804","1.800"
"1","click","5","20,057","9.906","6.410"
"1","clicked","7","1,726","7.454","1.060"
"1","clicks","6","1,575","7.362","3.760"
"1","cliff","5","5,132","8.543","21.570"
"1","cliffs","6","1,406","7.249","2.180"
"1","climb","5","6,144","8.723","19.750"
"1","climbed","7","2,312","7.746","5.000"
"1","climbs","6","1,277","7.152","1.020"
"1","clime","5","58","4.060","0.120"
"1","climes","6","117","4.762","0.200"
"1","clinch","6","338","5.823","0.670"
"1","clinched","8","163","5.094","0.180"
"1","cling","5","1,220","7.107","2.510"
"1","clings","6","205","5.323","0.450"
"1","clink","5","131","4.875","1.290"
"1","clinked","7","13","2.565","0.020"
"1","clinks","6","99","4.595","0.080"
"1","clip","4","7,281","8.893","5.690"
"1","clips","5","5,201","8.557","2.180"
"1","clique","6","643","6.466","0.760"
"1","cliques","7","155","5.043","0.220"
"1","cloak","5","3,969","8.286","3.000"
"1","cloaks","6","180","5.193","0.140"
"1","clock","5","24,496","10.106","58.630"
"1","clocks","6","3,610","8.191","2.840"
"1","clod","4","192","5.257","0.410"
"1","clods","5","97","4.575","0.140"
"1","clog","4","836","6.729","0.800"
"1","clogged","7","653","6.482","1.100"
"1","clogs","5","295","5.687","0.410"
"1","clone","5","62,986","11.051","2.510"
"1","clones","6","7,203","8.882","0.880"
"1","clop","4","28","3.332","0.080"
"1","clot","4","271","5.602","1.800"
"1","cloth","5","11,191","9.323","6.100"
"1","clothe","6","214","5.366","0.820"
"1","clothed","7","919","6.823","0.650"
"1","clothes","7","14,338","9.571","101.140"
"1","cloths","6","391","5.969","0.430"
"1","clots","5","132","4.883","0.610"
"1","cloud","5","6,301","8.748","11.750"
"1","clouds","6","4,193","8.341","10.020"
"1","clout","5","788","6.669","0.940"
"1","clouts","6","7","1.946","0.040"
"1","clove","5","511","6.236","0.510"
"1","clown","5","2,761","7.923","15.820"
"1","clowns","6","1,126","7.026","6.220"
"1","cloy","4","14","2.639","0.040"
"1","club","4","63,264","11.055","98.780"
"1","clubs","5","14,924","9.611","10.410"
"1","cluck","5","130","4.868","1.430"
"1","clucks","6","23","3.135","0.120"
"1","clue","4","17,913","9.793","17.610"
"1","clues","5","4,765","8.469","6.270"
"1","clump","5","454","6.118","0.530"
"1","clumps","6","330","5.799","0.080"
"1","clung","5","478","6.170","0.470"
"1","clunk","5","186","5.226","0.630"
"1","clutch","6","2,712","7.905","2.490"
"1","clutched","8","383","5.948","0.270"
"1","coach","5","8,817","9.084","47.630"
"1","coal","4","4,838","8.484","6.570"
"1","coals","5","352","5.864","0.940"
"1","coarse","6","1,296","7.167","1.350"
"1","coast","5","22,188","10.007","26.690"
"1","coasts","6","434","6.073","0.350"
"1","coat","4","10,295","9.239","42.080"
"1","coats","5","2,263","7.724","5.880"
"1","coax","4","2,086","7.643","0.800"
"1","coaxed","6","190","5.247","0.160"
"1","cob","3","460","6.131","0.690"
"1","cobs","4","35","3.555","0.040"
"1","cock","4","23,323","10.057","11.370"
"1","cocked","6","518","6.250","0.820"
"1","cocks","5","1,302","7.172","1.820"
"1","cod","3","11,375","9.339","2.240"
"1","code","4","148,173","11.906","53.120"
"1","codes","5","17,655","9.779","9.160"
"1","cods","4","189","5.242","0.020"
"1","cog","3","793","6.676","0.530"
"1","cogs","4","449","6.107","0.370"
"1","coif","4","19","2.944","0.060"
"1","coifs","5","2","0.693","#"
"1","coil","4","3,384","8.127","1.610"
"1","coils","5","1,316","7.182","0.920"
"1","coin","4","6,375","8.760","9.750"
"1","coins","5","4,460","8.403","4.290"
"1","coir","4","6","1.792","#"
"1","Coke","4","4,270","8.359","18.590"
"1","Cokes","5","158","5.063","1.330"
"1","cold","4","34,854","10.459","130.160"
"1","cole","4","3,944","8.280","29.240"
"1","COLES","5","502","6.219","1.060"
"1","colt","4","1,935","7.568","5.240"
"1","colts","5","1,025","6.932","0.510"
"1","comb","4","1,614","7.386","6.060"
"1","combs","5","644","6.468","0.760"
"1","come","4","232,041","12.355","3,140.980"
"1","comes","5","103,585","11.548","228.550"
"1","con","3","43,471","10.680","12.630"
"1","conch","5","1,475","7.296","0.390"
"1","conches","7","13","2.565","0.020"
"1","cone","4","3,540","8.172","2.920"
"1","cones","5","1,150","7.048","1.200"
"1","conk","4","57","4.043","0.410"
"1","conks","5","21","3.045","0.100"
"1","cons","4","4,237","8.352","2.200"
"1","coo","3","298","5.697","0.690"
"1","cooed","5","154","5.037","0.020"
"1","cook","4","13,551","9.514","45.570"
"1","cooked","6","3,467","8.151","9.510"
"1","cooks","5","806","6.692","3.760"
"1","cool","4","49,548","10.811","195.880"
"1","cooled","6","1,320","7.185","1.270"
"1","cools","5","513","6.240","0.730"
"1","coon","4","679","6.521","1.250"
"1","coons","5","252","5.529","0.510"
"1","coop","4","851","6.746","10.350"
"1","coops","5","81","4.394","0.020"
"1","coos","4","111","4.710","0.100"
"1","coot","4","105","4.654","0.710"
"1","coots","5","130","4.868","0.020"
"1","cop","3","11,145","9.319","86.140"
"1","cope","4","3,789","8.240","3.250"
"1","coped","5","127","4.844","0.100"
"1","copes","5","175","5.165","0.020"
"1","cops","4","7,057","8.862","84.120"
"1","copse","5","18","2.890","#"
"1","cord","4","4,635","8.441","7.020"
"1","cords","5","1,231","7.116","1.690"
"1","core","4","19,755","9.891","9.820"
"1","cores","5","904","6.807","0.650"
"1","cork","4","1,394","7.240","2.860"
"1","corks","5","121","4.796","0.220"
"1","corm","4","21","3.045","#"
"1","corn","4","4,988","8.515","14.220"
"1","corns","5","137","4.920","0.840"
"1","corpse","6","1,985","7.593","10.100"
"1","corse","5","182","5.204","0.200"
"1","cos","3","7,538","8.928","30.100"
"1","cost","4","99,509","11.508","54.920"
"1","costs","5","45,881","10.734","15.780"
"1","cot","3","542","6.295","2.000"
"1","cote","4","735","6.600","0.060"
"1","cotes","5","45","3.807","0.040"
"1","cots","4","184","5.215","0.630"
"1","couch","5","4,971","8.511","23.470"
"1","cough","5","2,215","7.703","8.780"
"1","coughed","7","318","5.762","0.590"
"1","coughs","6","236","5.464","3.020"
"1","could","5","544,756","13.208","1,629.590"
"1","count","5","34,402","10.446","89.960"
"1","counts","6","8,745","9.076","13.550"
"1","coup","4","2,299","7.740","2.610"
"1","coupe","5","1,126","7.026","0.610"
"1","coupes","6","113","4.727","0.100"
"1","coups","5","183","5.209","0.080"
"1","course","6","195,947","12.186","487.220"
"1","court","5","57,767","10.964","100.730"
"1","courts","6","10,860","9.293","5.880"
"1","cove","4","1,145","7.043","3.250"
"1","coves","5","46","3.829","0.040"
"1","cow","3","7,262","8.890","25.510"
"1","cowl","4","334","5.811","0.100"
"1","cowls","5","24","3.178","#"
"1","cows","4","3,717","8.221","9.410"
"1","cox","3","4,195","8.342","1.920"
"1","coy","3","465","6.142","1.730"
"1","crab","4","980","6.888","6.900"
"1","crabs","5","399","5.989","3.180"
"1","crack","5","9,519","9.161","32.840"
"1","cracked","7","3,234","8.081","9.650"
"1","cracks","6","2,324","7.751","4.920"
"1","craft","5","6,908","8.840","5.670"
"1","crafts","6","2,459","7.808","1.370"
"1","crag","4","135","4.905","0.370"
"1","crags","5","97","4.575","0.020"
"1","crake","5","28","3.332","#"
"1","cram","4","1,273","7.149","1.510"
"1","crammed","7","668","6.504","1.100"
"1","cramp","5","383","5.948","2.800"
"1","cramps","6","791","6.673","1.690"
"1","crams","5","31","3.434","#"
"1","crane","5","1,824","7.509","33.610"
"1","cranes","6","452","6.114","0.860"
"1","crank","5","3,334","8.112","5.330"
"1","cranks","6","1,023","6.930","0.220"
"1","crap","4","21,328","9.968","61.780"
"1","craps","5","971","6.878","3.040"
"1","crash","5","19,106","9.858","28.650"
"1","crashed","7","5,414","8.597","10.410"
"1","crass","5","643","6.466","0.710"
"1","crate","5","2,138","7.668","4.100"
"1","crates","6","684","6.528","1.860"
"1","crave","5","694","6.542","2.080"
"1","craved","6","171","5.142","0.310"
"1","craves","6","144","4.970","0.450"
"1","crawl","5","3,131","8.049","12.040"
"1","crawled","7","1,148","7.046","3.960"
"1","crawls","6","429","6.061","1.020"
"1","craze","5","693","6.541","1.020"
"1","crazed","6","900","6.802","2.100"
"1","creak","5","216","5.375","0.510"
"1","creaked","7","69","4.234","0.040"
"1","creaks","6","103","4.635","1.120"
"1","cream","5","9,868","9.197","48.710"
"1","creams","6","361","5.889","0.670"
"1","crease","6","1,733","7.458","1.350"
"1","creche","6","48","3.871","#"
"1","creed","5","2,423","7.793","2.530"
"1","creeds","6","331","5.802","0.160"
"1","creek","5","8,465","9.044","8.900"
"1","creeks","6","232","5.447","0.180"
"1","creel","5","72","4.277","0.080"
"1","creep","5","1,793","7.492","11.240"
"1","creeps","6","1,003","6.911","6.410"
"1","crepe","5","136","4.913","0.820"
"1","crepes","6","78","4.357","0.350"
"1","crept","5","652","6.480","1.140"
"1","cress","5","1,507","7.318","0.020"
"1","crest","5","1,289","7.162","2.100"
"1","crests","6","115","4.745","0.140"
"1","crew","4","15,253","9.633","47.530"
"1","crews","5","1,874","7.536","3.270"
"1","crib","4","1,280","7.155","6.200"
"1","cribs","5","138","4.927","0.490"
"1","crick","5","257","5.549","1.820"
"1","cried","5","3,971","8.287","12.980"
"1","cries","5","2,441","7.800","6.980"
"1","crime","5","33,496","10.419","71.240"
"1","crimes","6","13,471","9.508","11.570"
"1","crimp","5","298","5.697","0.430"
"1","cringe","6","931","6.836","0.450"
"1","cringed","7","158","5.063","0.080"
"1","crisp","5","2,037","7.619","3.160"
"1","croak","5","185","5.220","1.160"
"1","croaks","6","72","4.277","0.350"
"1","crock","5","959","6.866","2.020"
"1","crocks","6","57","4.043","0.060"
"1","croft","5","349","5.855","0.980"
"1","crone","5","210","5.347","0.430"
"1","crones","6","16","2.773","0.060"
"1","crook","5","1,171","7.066","5.670"
"1","crooks","6","746","6.615","3.000"
"1","croon","5","65","4.174","0.240"
"1","crooned","7","54","3.989","0.060"
"1","croons","6","30","3.401","#"
"1","crop","4","4,786","8.473","4.860"
"1","crops","5","2,190","7.692","2.610"
"1","crore","5","128","4.852","#"
"1","cross","5","29,753","10.301","55.040"
"1","crossed","7","5,310","8.577","17.140"
"1","crotch","6","3,636","8.199","2.750"
"1","crouch","6","1,268","7.145","0.750"
"1","crouched","8","471","6.155","0.240"
"1","croup","5","251","5.525","0.270"
"1","crow","4","4,667","8.448","4.450"
"1","crowd","5","12,988","9.472","37.370"
"1","crowds","6","2,105","7.652","3.510"
"1","crowed","6","143","4.963","0.250"
"1","crown","5","8,962","9.101","13.690"
"1","crowns","6","500","6.215","1.060"
"1","crows","5","1,085","6.989","2.760"
"1","crude","5","3,351","8.117","3.040"
"1","cruel","5","5,177","8.552","18.350"
"1","cruise","6","7,516","8.925","12.270"
"1","cruised","7","266","5.583","0.220"
"1","crumb","5","340","5.829","1.800"
"1","crumbs","6","626","6.439","2.550"
"1","crunch","6","1,771","7.479","3.510"
"1","cruse","5","96","4.564","#"
"1","crush","5","3,571","8.181","16.800"
"1","crushed","7","3,051","8.023","8.450"
"1","crust","5","1,475","7.296","3.250"
"1","crusts","6","129","4.860","0.490"
"1","crutch","6","592","6.384","1.310"
"1","crux","4","845","6.739","0.290"
"1","cry","3","13,252","9.492","65.650"
"1","crypt","5","3,856","8.257","1.370"
"1","crypts","6","113","4.727","0.100"
"1","cub","3","1,316","7.182","2.100"
"1","cube","4","5,028","8.523","2.980"
"1","cubes","5","1,491","7.307","1.860"
"1","cubs","4","1,350","7.208","2.220"
"1","cud","3","933","6.838","0.250"
"1","cue","3","2,810","7.941","7.780"
"1","cues","4","1,192","7.083","0.690"
"1","cuff","4","835","6.727","5.710"
"1","cuffs","5","988","6.896","5.220"
"1","cull","4","345","5.844","0.080"
"1","cult","4","10,847","9.292","4.450"
"1","cults","5","2,037","7.619","0.650"
"1","cunt","4","9,329","9.141","6.860"
"1","cup","3","27,792","10.233","51.650"
"1","cups","4","5,726","8.653","6.390"
"1","cur","3","1,935","7.568","0.610"
"1","curb","4","2,042","7.622","4.100"
"1","curbs","5","276","5.620","0.100"
"1","curd","4","148","4.997","0.430"
"1","curds","5","81","4.394","0.080"
"1","cure","4","8,515","9.050","20.840"
"1","cured","5","2,340","7.758","6.040"
"1","cures","5","1,410","7.251","1.290"
"1","curl","4","1,236","7.120","2.350"
"1","curled","6","1,051","6.957","0.920"
"1","curls","5","762","6.636","1.550"
"1","curs","4","90","4.500","0.100"
"1","curse","5","7,687","8.947","18.220"
