,word,ort,pho,wf,frequency,pho_consistency,imageability,img,output,acc,sse_slot1,sse_slot2,sse_slot3,sse_slot4,sse_slot5,sse_slot6,sse_slot7,sse_slot8,sse_slot9,sse_slot10,sse,model,noise
106,plan,_pla_n____,_pl@n_____,27353,HF,INC,LI,2.8,_pl@n_____,1,0.000827,0.0017380000000000017,0.0027990000000000037,0.002095000000000003,0.002225000000000002,0.0005909999999999999,0.000879,0.000641,0.00044800000000000005,0.000544,0.01278700000000001,64195408,2
107,plant,_pla_nt___,_pl@nt____,13641,HF,INC,HI,6.3,_pl@nt____,1,0.0008250000000000001,0.001797000000000002,0.002279000000000003,0.0022650000000000023,0.0025940000000000034,0.0017500000000000016,0.0007480000000000001,0.0006209999999999999,0.0006829999999999999,0.00075,0.014312000000000012,64195408,2
108,pledge,_ple_dge__,_plEJ_____,848,LF,CON,LI,3.7,_plEJ_____,1,0.0011940000000000002,0.002191000000000002,0.0022360000000000027,0.0029810000000000036,0.005649000000000007,0.06530599999999998,0.000864,0.000641,0.0006010000000000001,0.0005470000000000001,0.08221,64195408,2
109,pond,__po_nd___,__pand____,116,LF,CON,HI,6.5,__pand____,1,0.0011200000000000001,0.000755,0.0018920000000000022,0.007570000000000003,0.0019820000000000024,0.003773000000000006,0.000632,0.00053,0.00048600000000000005,0.000652,0.019392000000000013,64195408,2
110,pure,__pu_re___,__pYr_____,600,HF,CON,LI,3.7,__pYr_____,1,0.000466,0.0005639999999999999,0.001782000000000002,0.059953999999999986,0.003118000000000003,0.000579,0.001044,0.0008190000000000001,0.000754,0.000723,0.069803,64195408,2
111,push,__pu_sh___,__pUS_____,3251,LF,INC,LI,4.1,__pUS_____,1,0.0009630000000000001,0.0007480000000000001,0.0067429999999999955,0.02521200000000001,0.005109000000000007,0.000887,0.000764,0.000683,0.000766,0.001113,0.04298800000000002,64195408,2
112,range,__ra_nge__,__renJ____,7978,HF,INC,LI,3.5,__renJ____,1,0.000918,0.000867,0.0031360000000000042,0.07273300000000003,0.0020490000000000026,0.004712000000000008,0.0008380000000000001,0.0006810000000000001,0.000564,0.000838,0.08733600000000007,64195408,2
113,rise,__ri_se___,__rAz_____,13028,HF,INC,LI,3.3,__rAz_____,1,0.000938,0.0005709999999999999,0.0032210000000000047,0.0036130000000000055,0.0018780000000000025,0.00065,0.000717,0.00061,0.0008219999999999999,0.0007329999999999999,0.013753000000000012,64195408,2
114,roof,__roof____,__ruf_____,415,HF,INC,HI,6.4,__ruf_____,1,0.0008799999999999999,0.0008199999999999999,0.0027310000000000034,0.0032840000000000052,0.0020460000000000022,0.000594,0.0009580000000000002,0.00102,0.0008500000000000001,0.0006379999999999999,0.013821000000000012,64195408,2
115,rough,__rough___,__r^f_____,698,LF,INC,LI,3.2,__r^f_____,1,0.0006360000000000001,0.000687,0.0023970000000000033,0.09702600000000002,0.26733399999999996,0.000523,0.0006770000000000001,0.000698,0.0006,0.000667,0.3712449999999999,64195408,2
116,rude,__ru_de___,__rud_____,145,LF,CON,LI,3.0,__rud_____,1,0.000609,0.000568,0.002304000000000003,0.003447000000000005,0.0025590000000000027,0.0005579999999999999,0.00077,0.0006290000000000001,0.00068,0.001081,0.01320500000000001,64195408,2
117,safe,__sa_fe___,__sef_____,1757,HF,INC,LI,4.1,__sef_____,1,0.000589,0.000653,0.0016000000000000018,0.003861000000000007,0.018751999999999998,0.00051,0.000586,0.001069,0.000805,0.001046,0.029471000000000004,64195408,2
118,scarce,_sca_rce__,_skErs____,369,LF,INC,LI,3.0,_skErs____,1,0.000725,0.0016590000000000018,0.004704000000000002,0.011829999999999997,0.0038950000000000057,0.04454700000000001,0.0006969999999999999,0.000784,0.0005679999999999999,0.0010129999999999998,0.07042200000000001,64195408,2
119,shark,_sha_rk___,__Sark____,109,LF,CON,HI,6.8,__Sark____,1,0.001026,0.000623,0.0049980000000000085,0.021786000000000003,0.0027410000000000034,0.0013380000000000015,0.000789,0.000684,0.00061,0.000934,0.03552900000000001,64195408,2
120,shield,_shield___,__Sild____,1118,LF,CON,HI,5.8,__Sild____,1,0.00061,0.000839,0.0026840000000000032,0.038471,0.0021600000000000026,0.001606000000000002,0.000672,0.000634,0.000714,0.000579,0.04896900000000001,64195408,2
121,shop,_sho_p____,__Sap_____,1754,HF,CON,HI,5.5,__Sap_____,1,0.0008179999999999999,0.006102,0.0025360000000000022,0.0023730000000000027,0.002532000000000003,0.000679,0.000562,0.0005769999999999999,0.0012200000000000002,0.0008080000000000001,0.018207000000000008,64195408,2
122,shot,_sho_t____,__Sat_____,2208,HF,INC,HI,4.9,__Sat_____,1,0.0009609999999999999,0.00087,0.001854000000000002,0.0023890000000000022,0.0022640000000000034,0.000654,0.000569,0.000661,0.0008420000000000001,0.000992,0.012056000000000008,64195408,2
123,shout,_shout____,__SWt_____,112,LF,CON,LI,3.8,__SWt_____,1,0.000723,0.0019779999999999997,0.0033520000000000047,0.0034960000000000043,0.0013030000000000016,0.000456,0.0006529999999999999,0.000546,0.0007720000000000001,0.001013,0.01429200000000001,64195408,2
124,silk,__si_lk___,__sIlk____,178,LF,CON,HI,5.9,__sIlk____,1,0.000848,0.0006000000000000001,0.0034770000000000053,0.0017710000000000022,0.002637000000000003,0.002502000000000003,0.0008629999999999999,0.00047,0.00048300000000000003,0.000869,0.014520000000000014,64195408,2
125,smart,_sma_rt___,_smart____,733,LF,INC,LI,3.1,_smart____,1,0.000728,0.013957000000000002,0.0026520000000000024,0.003437000000000003,0.0021440000000000022,0.0013900000000000015,0.0006490000000000001,0.000573,0.000493,0.000682,0.026705000000000013,64195408,2
126,snap,_sna_p____,_sn@p_____,282,LF,INC,LI,4.1,_sn@p_____,1,0.0006029999999999999,0.0017200000000000017,0.0022260000000000027,0.0021090000000000024,0.012426000000000001,0.000584,0.0006850000000000001,0.000616,0.000742,0.0005520000000000001,0.02226300000000001,64195408,2
127,sound,__sound___,__sWnd____,2531,HF,CON,LI,3.5,__sWnd____,1,0.001172,0.0006450000000000001,0.001671000000000002,0.0026230000000000034,0.0020390000000000026,0.0021500000000000026,0.0009570000000000001,0.000482,0.001113,0.000691,0.01354300000000001,64195408,2
128,sour,__sour____,__sWr_____,365,LF,INC,LI,3.6,__sWr_____,1,0.000713,0.0005669999999999999,0.0018900000000000015,0.01608,0.002882000000000004,0.0007480000000000001,0.0005470000000000001,0.000687,0.000589,0.000431,0.025134000000000004,64195408,2
129,spice,_spi_ce___,_spAs_____,77,LF,CON,HI,5.4,_spAs_____,1,0.000575,0.004117000000000006,0.002214000000000001,0.006105000000000009,0.002991000000000002,0.0008,0.0008150000000000001,0.00079,0.000495,0.0012269999999999998,0.02012900000000001,64195408,2
130,spoon,_spoon____,_spun_____,59,LF,CON,HI,6.3,_spun_____,1,0.000388,0.0016100000000000018,0.0012090000000000015,0.002947000000000004,0.001857000000000002,0.000763,0.00072,0.000385,0.000716,0.00043900000000000005,0.011034000000000009,64195408,2
131,stale,_sta_le___,_stel_____,64,LF,CON,LI,3.3,_stel_____,1,0.000792,0.001560000000000002,0.0016950000000000018,0.003000000000000004,0.0025230000000000022,0.000448,0.00046699999999999997,0.00048,0.0007469999999999999,0.000837,0.01254900000000001,64195408,2
132,street,street____,strit_____,12658,HF,CON,HI,6.3,strit_____,1,0.0013930000000000014,0.0017190000000000013,0.016983000000000005,0.0027950000000000036,0.11586299999999998,0.000761,0.0005610000000000001,0.000655,0.000548,0.001204,0.142482,64195408,2
133,swamp,_swa_mp___,_swamp____,106,LF,INC,HI,6.0,_swamp____,1,0.00115,0.002118000000000002,0.0029420000000000036,0.042780999999999986,0.0020080000000000024,0.0024610000000000014,0.007520000000000001,0.000462,0.000807,0.0009789999999999998,0.06322799999999999,64195408,2
134,sweat,_sweat____,_swEt_____,212,LF,INC,HI,5.8,_swEt_____,1,0.0008730000000000001,0.007124000000000008,0.0036230000000000017,0.011354999999999995,0.0013940000000000016,0.001133,0.000726,0.0010409999999999998,0.0006510000000000001,0.000598,0.028518000000000005,64195408,2
135,sword,_swo_rd___,__sord____,136,LF,INC,HI,6.8,_sword____,0,0.001186,1.178881,2.7934660000000004,0.025519,0.002308000000000003,0.0027410000000000034,0.0029720000000000002,0.001219,0.000807,0.0006230000000000001,4.009722000000001,64195408,2
136,task,__ta_sk___,__t@sk____,2701,HF,CON,LI,3.2,__t@sk____,1,0.0006129999999999999,0.000663,0.0019180000000000017,0.011099999999999995,0.0023610000000000024,0.002483000000000003,0.000531,0.0006399999999999999,0.000757,0.000924,0.021990000000000003,64195408,2
137,text,__te_xt___,__tEkst___,555,HF,CON,LI,5.1,__tEkst___,1,0.000626,0.000702,0.0022620000000000027,0.0034680000000000045,0.0015560000000000018,0.0013960000000000016,0.00654800000000001,0.000971,0.00043599999999999997,0.0009180000000000001,0.018883000000000018,64195408,2
138,theft,_the_ft___,__TEft____,456,LF,CON,LI,3.4,__TEft____,1,0.00062,0.001125,0.022727000000000004,0.005324000000000004,0.002196000000000003,0.0014740000000000011,0.000812,0.000632,0.000697,0.0006799999999999999,0.03628700000000002,64195408,2
139,toast,__toast___,__tost____,73,LF,CON,HI,6.5,__tost____,1,0.0007599999999999999,0.0006059999999999999,0.003077000000000004,0.003198000000000005,0.0024480000000000023,0.0017500000000000022,0.0007750000000000001,0.000611,0.0005470000000000001,0.000839,0.014611000000000013,64195408,2
140,toll,__to_ll___,__tol_____,743,LF,INC,LI,3.9,__tol_____,1,0.000673,0.000632,0.0019970000000000014,0.011132,0.002446000000000003,0.000996,0.000586,0.0007840000000000001,0.0006789999999999999,0.0007940000000000001,0.020719,64195408,2
141,tomb,__to_mb___,__tum_____,85,LF,INC,HI,6.4,__tum_____,1,0.001058,0.009188000000000002,0.0020750000000000013,0.032693999999999994,0.0017690000000000026,0.0009569999999999998,0.000903,0.000563,0.000858,0.000517,0.050581999999999995,64195408,2
142,trade,_tra_de___,_tred_____,31728,HF,INC,LI,3.0,_tred_____,1,0.001203,0.0016650000000000018,0.0026090000000000037,0.002511000000000003,0.0017310000000000025,0.000726,0.0010270000000000001,0.0009270000000000001,0.000768,0.0008640000000000001,0.014031000000000012,64195408,2
143,trick,_tri_ck___,_trIk_____,265,LF,CON,LI,3.9,_trIk_____,1,0.000711,0.0018730000000000018,0.002891000000000004,0.0017180000000000023,0.004771000000000001,0.000653,0.0010350000000000001,0.0005510000000000001,0.000528,0.000569,0.01530000000000001,64195408,2
144,trim,_tri_m____,_trIm_____,903,LF,CON,LI,4.0,_trIm_____,1,0.000486,0.001644000000000002,0.002658000000000004,0.0022950000000000023,0.002407000000000003,0.0006160000000000001,0.000726,0.000588,0.000566,0.00071,0.012696000000000011,64195408,2
145,trust,_tru_st___,_tr^st____,9260,HF,CON,LI,2.9,_tr^st____,1,0.0008740000000000001,0.0015160000000000017,0.003001000000000005,0.0026410000000000027,0.0019340000000000015,0.0020460000000000022,0.001172,0.000575,0.000523,0.0010220000000000001,0.015304000000000014,64195408,2
146,verb,__ve_rb___,__v^rb____,14,LF,CON,LI,3.0,__v^rb____,1,0.000638,0.00065,0.17446499999999998,0.23343,0.0026580000000000037,0.02355700000000001,0.00071,0.00082,0.000882,0.0010170000000000001,0.4388269999999999,64195408,2
147,war,__wa_r____,__wor_____,9400,HF,INC,HI,5.4,__wor_____,1,0.000621,0.001124,0.0020590000000000022,0.023073999999999997,0.0024480000000000036,0.000962,0.0008759999999999999,0.0006219999999999999,0.000998,0.0008139999999999999,0.033598,64195408,2
148,warm,__wa_rm___,__worm____,637,HF,INC,LI,3.5,__worm____,1,0.000978,0.015473,0.0024430000000000025,0.003577000000000005,0.002143000000000003,0.0025080000000000033,0.0010040000000000001,0.020335999999999996,0.0009679999999999999,0.001065,0.050495,64195408,2
149,warn,__wa_rn___,__worn____,717,LF,INC,LI,3.0,__worn____,1,0.000725,0.0009109999999999999,0.002566000000000003,0.007165000000000012,0.0029690000000000038,0.003127000000000004,0.00122,0.001007,0.000875,0.0011289999999999998,0.021694000000000026,64195408,2
150,wash,__wa_sh___,__waS_____,1009,LF,INC,HI,5.1,__waS_____,1,0.000599,0.00072,0.002002000000000002,0.013152999999999995,0.0023030000000000012,0.000673,0.001046,0.000804,0.0010299999999999999,0.000594,0.022923999999999993,64195408,2
151,watch,__wa_tch__,__watC____,1793,HF,INC,HI,5.9,__watC____,1,0.00041400000000000003,0.000689,0.0021500000000000026,0.01768500000000001,0.004033000000000001,0.0029110000000000013,0.003475999999999999,0.00062,0.000544,0.0006110000000000001,0.03313300000000002,64195408,2
152,weed,__weed____,__wid_____,126,LF,CON,HI,6.5,__wid_____,1,0.000796,0.0007790000000000001,0.0020240000000000024,0.0030520000000000044,0.0020030000000000026,0.000834,0.000614,0.0007409999999999999,0.0007700000000000001,0.000806,0.012419000000000008,64195408,2
153,white,_whi_te___,__wAt_____,13667,HF,CON,HI,6.5,__wAt_____,1,0.000487,0.000711,0.0021040000000000026,0.0028690000000000044,0.0021680000000000024,0.0007760000000000001,0.000637,0.0007189999999999999,0.00072,0.000919,0.01211000000000001,64195408,2
154,wind,__wi_nd___,__wInd____,1054,HF,INC,HI,4.7,__wInd____,1,0.0007120000000000001,0.000738,0.001698000000000002,0.029575000000000008,0.0028380000000000037,0.003389000000000004,0.001099,0.00081,0.0009519999999999999,0.001008,0.04281900000000002,64195408,2
155,wool,__wool____,__wUl_____,153,LF,INC,HI,5.8,__wul_____,0,0.0005949999999999999,0.000664,0.0021690000000000034,0.539896,0.0025540000000000037,0.000649,0.0009809999999999999,0.0007940000000000001,0.000816,0.000699,0.5498170000000001,64195408,2
156,worm,__wo_rm___,__w^rm____,100,LF,INC,HI,6.6,__w^rm____,1,0.0009440000000000002,0.000402,0.0018480000000000026,0.182272,0.0023090000000000025,0.006779000000000005,0.003894,0.0007949999999999999,0.000946,0.000658,0.200847,64195408,2
157,worth,__wo_rth__,__w^rT____,5251,HF,INC,LI,2.3,__w^rT____,1,0.000848,0.00117,0.002686000000000003,0.001758000000000002,0.0029380000000000044,0.005139000000000003,0.005941,0.001048,0.002034,0.0011819999999999999,0.024744000000000013,64195408,2
158,wrong,_wro_ng___,__rang____,3195,HF,CON,LI,2.4,__rang____,1,0.000671,0.0005769999999999999,0.002683000000000004,0.004999000000000002,0.0027660000000000037,0.0030790000000000045,0.000585,0.0006650000000000001,0.0009349999999999999,0.0009729999999999999,0.01793300000000001,64195408,2
159,zone,__zo_ne___,__zon_____,721,LF,INC,LI,4.1,__zon_____,1,0.000502,0.000701,0.04257899999999998,0.0033390000000000043,0.002417000000000003,0.0006879999999999999,0.000592,0.001249,0.000843,0.0009090000000000001,0.053818999999999985,64195408,2
0,ball,__ba_ll___,__bal_____,1393,HF,INC,HI,6.6,__bal_____,1,0.001053,0.001528,0.005107000000000004,0.0027910000000000027,0.002651000000000003,0.001365,0.000732,0.000599,0.000866,0.000581,0.01727300000000001,64195658,4
1,bank,__ba_nk___,__b@nk____,53170,HF,CON,HI,6.1,__b@nk____,1,0.001216,0.000892,0.0025630000000000023,0.0033510000000000037,0.0032110000000000046,0.0017500000000000016,0.0017909999999999998,0.000881,0.0011179999999999999,0.00087,0.017643000000000013,64195658,4
2,beach,__beach___,__biC_____,1691,HF,CON,HI,6.5,__biC_____,1,0.000952,0.11766200000000002,0.11718500000000001,0.014590000000000004,0.0024480000000000023,0.00062,0.000802,0.000873,0.0007889999999999999,0.001093,0.2570140000000001,64195658,4
3,beak,__beak____,__bik_____,10,LF,INC,HI,5.2,__bik_____,1,0.0007480000000000001,0.0006249999999999999,0.00703400000000001,0.004236000000000006,0.0019960000000000017,0.001044,0.000732,0.001204,0.0007340000000000001,0.0008469999999999999,0.019200000000000016,64195658,4
4,beard,__beard___,__bird____,210,LF,INC,HI,6.3,__berd____,0,0.001178,0.0011289999999999998,0.002283000000000003,1.572654,0.0029010000000000043,0.0036770000000000045,0.0007229999999999999,0.0005679999999999999,0.000879,0.0012579999999999998,1.58725,64195658,4
5,bed,__be_d____,__bEd_____,665,HF,CON,HI,6.6,__bEd_____,1,0.0007259999999999999,0.000888,0.002700000000000003,0.002250000000000002,0.003460000000000003,0.000573,0.000838,0.00124,0.0008629999999999998,0.0009570000000000001,0.014495000000000008,64195658,4
6,blink,_bli_nk___,_blInk____,53,LF,CON,LI,5.5,_blInk____,1,0.0009019999999999999,0.0053490000000000065,0.0036740000000000037,0.003364000000000002,0.003521000000000004,0.0019200000000000018,0.002839,0.001124,0.0008,0.00086,0.024353000000000017,64195658,4
7,block,_blo_ck___,_blak_____,4366,HF,CON,LI,5.7,_blak_____,1,0.0017259999999999999,0.02580600000000001,0.002989000000000003,0.0033480000000000024,0.002237000000000002,0.000983,0.001779,0.000865,0.000743,0.000971,0.04144700000000001,64195658,4
8,booth,__booth___,__buT_____,226,LF,INC,LI,5.6,__buT_____,1,0.0008239999999999999,0.000783,0.0016020000000000016,0.11667300000000003,0.005043000000000002,0.001127,0.0011760000000000002,0.000619,0.00062,0.001051,0.12951800000000005,64195658,4
9,bowl,__bowl____,__bol_____,462,LF,INC,HI,6.3,__bol_____,1,0.0007159999999999998,0.0019909999999999997,0.0018170000000000026,0.13818400000000003,0.002029000000000002,0.0009519999999999999,0.000941,0.000638,0.0007610000000000001,0.00157,0.14959900000000004,64195658,4
10,box,__bo_x____,__baks____,1497,HF,CON,HI,6.7,__baks____,1,0.000723,0.000919,0.0033800000000000037,0.006366000000000007,0.0022160000000000014,0.0020590000000000014,0.0021929999999999996,0.0008449999999999999,0.0015149999999999999,0.0008089999999999999,0.021025000000000012,64195658,4
11,breath,_breath___,_brET_____,245,HF,INC,LI,5.0,_brIT_____,0,0.000699,0.0028730000000000027,0.0027940000000000035,0.9271379999999999,0.0043900000000000015,0.001334,0.001169,0.0009699999999999999,0.0005059999999999999,0.001164,0.9430369999999999,64195658,4
12,bribe,_bri_be___,_brAb_____,182,LF,CON,LI,3.7,_brAb_____,1,0.000784,0.0027540000000000034,0.0025140000000000028,0.0038160000000000047,0.002094000000000002,0.001314,0.0009069999999999999,0.0006519999999999999,0.0006839999999999999,0.000708,0.016227000000000012,64195658,4
13,bridge,_bri_dge__,_brIJ_____,1301,HF,CON,HI,6.7,_brIJ_____,1,0.0007809999999999999,0.133244,0.001855000000000002,0.0025870000000000016,0.024455,0.03615,0.000691,0.0016400000000000002,0.001058,0.0006919999999999999,0.20315300000000003,64195658,4
14,broad,_broad____,_brad_____,3234,HF,INC,LI,3.3,_brad_____,1,0.0016239999999999998,0.005723999999999996,0.0026380000000000036,0.019867,0.0022900000000000017,0.0008979999999999999,0.0005389999999999999,0.000989,0.000758,0.0009480000000000001,0.036274999999999995,64195658,4
15,broom,_broom____,_brum_____,44,LF,CON,HI,6.6,_brum_____,1,0.001277,0.0033550000000000042,0.003299000000000004,0.005288000000000008,0.0023940000000000025,0.00105,0.00117,0.000995,0.000825,0.000638,0.020291000000000017,64195658,4
16,bunch,__bu_nch__,__b^nC____,483,LF,CON,LI,4.0,__b^nC____,1,0.000956,0.000909,0.0019070000000000024,0.008817000000000007,0.003206000000000004,0.004137000000000005,0.0013909999999999999,0.0011179999999999999,0.001274,0.0005469999999999999,0.02426200000000002,64195658,4
17,cage,__ca_ge___,__keJ_____,112,LF,CON,HI,6.4,__keJ_____,1,0.0005179999999999999,0.001431,0.0042430000000000054,0.0028030000000000034,0.05477399999999998,0.000944,0.000684,0.001268,0.000711,0.000578,0.067954,64195658,4
18,cake,__ca_ke___,__kek_____,210,LF,CON,HI,6.8,__kek_____,1,0.001052,0.001469,0.0016130000000000016,0.005724000000000009,0.0018830000000000019,0.005669,0.0011129999999999998,0.001056,0.001089,0.000774,0.021442000000000013,64195658,4
19,card,__ca_rd___,__kard____,3178,LF,INC,HI,6.4,__kard____,1,0.0008100000000000001,0.001052,0.0016400000000000015,0.0070130000000000045,0.003043000000000004,0.0023110000000000027,0.00122,0.0010520000000000002,0.0009989999999999999,0.0010639999999999998,0.020204000000000014,64195658,4
20,care,__ca_re___,__kEr_____,10293,HF,INC,LI,3.1,__kEr_____,1,0.000864,0.0008079999999999999,0.0017580000000000015,0.002326000000000003,0.003637000000000005,0.0007289999999999999,0.0006479999999999999,0.000737,0.0010999999999999998,0.0007009999999999999,0.013308000000000009,64195658,4
21,cave,__ca_ve___,__kev_____,201,LF,INC,HI,6.7,__kev_____,1,0.000674,0.001541,0.0029150000000000022,0.006965999999999997,0.004334000000000006,0.0008579999999999999,0.000859,0.0008500000000000001,0.000922,0.000682,0.020601000000000005,64195658,4
22,chair,_chair____,__CEr_____,427,HF,CON,HI,6.5,__CEr_____,1,0.0005459999999999999,0.0012609999999999998,0.008785999999999995,1.047711,0.003365000000000004,0.001498,0.00045599999999999997,0.0006219999999999999,0.000879,0.0014659999999999999,1.0665900000000001,64195658,4
23,chalk,_cha_lk___,__Calk____,77,LF,CON,HI,6.8,__Calk____,1,0.0010220000000000001,0.001057,0.003996000000000005,0.16203799999999996,0.11503200000000002,0.022180000000000012,0.0007790000000000001,0.0008269999999999999,0.000953,0.00075,0.30863399999999996,64195658,4
24,child,_chi_ld___,__CAld____,3095,HF,INC,HI,6.4,__CAld____,1,0.0007329999999999999,0.000731,0.002183000000000002,0.0034850000000000046,0.0033190000000000025,0.002571000000000002,0.0007199999999999999,0.000967,0.0012389999999999999,0.00043000000000000004,0.01637800000000001,64195658,4
25,choose,_choose___,__Cuz_____,1619,HF,INC,LI,2.3,__Cuz_____,1,0.000639,0.0013549999999999999,0.21386999999999998,0.0065280000000000095,0.03596400000000002,0.000479,0.000983,0.0008579999999999999,0.000887,0.0008639999999999999,0.262427,64195658,4
26,church,_chu_rch__,__C^rC____,2079,HF,CON,HI,6.7,__C^rC____,1,0.000726,0.000464,0.00784300000000001,0.0027390000000000027,0.0023800000000000036,0.04735700000000001,0.007882,0.001,0.0009309999999999999,0.001682,0.07300400000000003,64195658,4
27,claw,_claw_____,_kla______,18,LF,CON,HI,6.0,_kla______,1,0.0009069999999999999,0.005525000000000008,0.002182000000000003,0.006923000000000004,0.001009,0.000788,0.0005659999999999999,0.000778,0.00074,0.00068,0.02009800000000002,64195658,4
28,clean,_clean____,_klin_____,1737,HF,CON,LI,4.5,_klin_____,1,0.0007740000000000001,0.03983799999999998,0.002378000000000003,0.131377,0.0025660000000000036,0.001075,0.001108,0.001005,0.0006469999999999999,0.000584,0.18135199999999999,64195658,4
29,clown,_clown____,_klWn_____,55,LF,INC,HI,6.9,_klWn_____,1,0.0009479999999999998,0.0063889999999999945,0.004053000000000006,0.03695900000000003,0.002315000000000003,0.000878,0.00058,0.0014889999999999999,0.001212,0.000988,0.05581100000000003,64195658,4
30,clue,_clue_____,_klu______,163,LF,CON,LI,4.2,_klu______,1,0.0007700000000000001,0.0037080000000000047,0.0024290000000000015,0.0044470000000000065,0.0011099999999999999,0.0006869999999999999,0.0010019999999999999,0.001495,0.0007,0.001175,0.01752300000000001,64195658,4
31,cost,__co_st___,__kast____,17560,HF,INC,LI,3.8,__kast____,1,0.0008799999999999999,0.001202,0.002724000000000002,0.0062480000000000036,0.0018340000000000019,0.002051000000000002,0.0016319999999999998,0.0008469999999999999,0.001046,0.0005939999999999999,0.01905800000000001,64195658,4
32,couch,__couch___,__kWC_____,138,LF,INC,HI,6.7,__kWC_____,1,0.000751,0.0007999999999999999,0.0015340000000000015,0.022380000000000008,0.05560899999999999,0.001072,0.000729,0.001054,0.001317,0.0005729999999999999,0.085819,64195658,4
33,cross,_cro_ss___,_kras_____,2107,HF,INC,HI,6.3,_kras_____,1,0.000653,0.0022160000000000023,0.004758000000000005,0.12654500000000002,0.0018180000000000008,0.001105,0.001021,0.001058,0.000922,0.000972,0.14106800000000003,64195658,4
34,crow,_crow_____,_kro______,204,LF,INC,HI,6.3,_kro______,1,0.001073,0.0025200000000000027,0.003212000000000004,0.044759999999999994,0.001019,0.0008680000000000001,0.0011890000000000002,0.001377,0.000827,0.001138,0.05798300000000001,64195658,4
35,curse,__cu_rse__,__k^rs____,68,LF,CON,LI,3.4,__k^rs____,1,0.0016400000000000002,0.000892,0.0039700000000000065,0.0032040000000000037,0.0020530000000000027,0.0030880000000000026,0.0009319999999999999,0.001337,0.001121,0.000813,0.01905000000000002,64195658,4
36,cut,__cu_t____,__k^t_____,12302,HF,INC,LI,5.1,__k^t_____,1,0.000793,0.00098,0.0024070000000000025,0.0024730000000000034,0.0017150000000000012,0.000663,0.0007669999999999999,0.0011369999999999998,0.0007639999999999999,0.001041,0.012740000000000008,64195658,4
37,dance,__da_nce__,__d@ns____,875,HF,CON,HI,5.6,__d@ns____,1,0.0013739999999999998,0.001086,0.0024220000000000027,0.0023840000000000033,0.0030450000000000034,0.0033920000000000035,0.00073,0.000999,0.001103,0.00099,0.017525000000000016,64195658,4
38,deal,__deal____,__dil_____,7957,HF,INC,LI,3.0,__dil_____,1,0.001043,0.0009989999999999999,0.002457000000000003,0.002893000000000004,0.0028810000000000033,0.000875,0.000943,0.0007410000000000001,0.001023,0.0008449999999999999,0.014700000000000012,64195658,4
39,deep,__deep____,__dip_____,2169,HF,CON,LI,4.3,__dip_____,1,0.0010299999999999999,0.000856,0.0022310000000000025,0.003486000000000005,0.0015580000000000019,0.000755,0.000549,0.00083,0.0007379999999999999,0.0014169999999999999,0.013450000000000009,64195658,4
40,dime,__di_me___,__dAm_____,209,LF,CON,HI,6.8,__dAm_____,1,0.000929,0.00208,0.0020410000000000024,0.04351500000000001,0.002255000000000003,0.0010159999999999998,0.001519,0.001375,0.0011519999999999998,0.001169,0.05705100000000002,64195658,4
41,dog,__do_g____,__dag_____,1006,HF,INC,HI,6.9,__dag_____,1,0.0015040000000000001,0.001401,0.004687000000000006,0.015913000000000007,0.00839800000000001,0.001238,0.00094,0.001205,0.000982,0.001303,0.03757100000000002,64195658,4
42,dull,__du_ll___,__d^l_____,414,LF,INC,LI,3.0,__d^l_____,1,0.001414,0.000673,0.0031220000000000045,0.21703999999999996,0.0014210000000000015,0.0010669999999999998,0.000715,0.0009220000000000001,0.000763,0.0013459999999999998,0.22848299999999996,64195658,4
43,face,__fa_ce___,__fes_____,8824,HF,CON,HI,6.4,__fes_____,1,0.000869,0.0014010000000000001,0.0022740000000000026,0.0029770000000000044,0.103152,0.001212,0.001175,0.0007199999999999999,0.001057,0.000538,0.11537499999999999,64195658,4
44,fast,__fa_st___,__f@st____,4058,HF,CON,LI,3.0,__f@st____,1,0.000811,0.000908,0.0023860000000000027,0.0027550000000000022,0.0017130000000000014,0.001283000000000001,0.0012050000000000001,0.001032,0.0011560000000000001,0.0015929999999999998,0.014842000000000008,64195658,4
45,fault,__fault___,__falt____,556,LF,CON,LI,2.1,__falt____,1,0.0008300000000000001,0.000704,0.0016500000000000017,0.024145999999999997,0.0021580000000000024,0.007718999999999995,0.0008019999999999999,0.0010119999999999999,0.001056,0.0011129999999999998,0.04119,64195658,4
46,fear,__fear____,__fir_____,4321,HF,INC,LI,2.9,__fir_____,1,0.00087,0.000898,0.002324000000000003,0.0041050000000000045,0.0030730000000000037,0.0009679999999999999,0.000793,0.000656,0.001259,0.000753,0.01569900000000001,64195658,4
47,fine,__fi_ne___,__fAn_____,3133,HF,CON,LI,2.4,__fAn_____,1,0.0008509999999999999,0.000784,0.002675000000000003,0.002865000000000004,0.0024710000000000023,0.0005609999999999999,0.001246,0.00138,0.000727,0.00077,0.014330000000000008,64195658,4
48,five,__fi_ve___,__fAv_____,20929,HF,INC,HI,5.8,__fAv_____,1,0.0010429999999999999,0.0009040000000000001,0.0034500000000000047,0.004409000000000005,0.02968600000000001,0.001164,0.001295,0.001044,0.0008759999999999999,0.001003,0.04487400000000002,64195658,4
