,word,ort,pho,wf,img,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14
144,bawls,__bawls___,__balz____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
145,bay,__bay_____,__be______,1452.0,5.2,0.0,0.0,0.0,0.328387,0.355837,0.359917,0.35083600000000004,0.343033,0.348466,0.346102,0.338043,0.327179,0.253285,0.253285
146,bays,__bays____,__bez_____,66.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.18648699999999999,0.196864,0.18618900000000002,0.160191,0.12383800000000002,0.09811289999999999,0.0619664,0.0619664
147,be,__be______,__bi______,203275.0,1.3,0.749337,0.7594,0.759882,0.759369,0.757042,0.7575770000000001,0.75931,0.761283,0.763839,0.770012,0.772861,0.779517,0.788149,0.788149
148,beach,__beach___,__biC_____,1691.0,6.5,0.0,0.0,0.404008,0.41318,0.403215,0.385346,0.370127,0.354018,0.34473400000000004,0.325216,0.320117,0.303748,0.185899,0.185899
149,bead,__bead____,__bid_____,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
150,beads,__beads___,__bidz____,77.0,4.194245614035086,0.0,0.0,0.0,0.0,0.230992,0.24901900000000002,0.24865,0.23645100000000002,0.236296,0.229318,0.221977,0.196226,0.14388199999999998,0.14388199999999998
151,beak,__beak____,__bik_____,10.0,5.2,0.0,0.0,0.0,0.0,0.22378299999999998,0.21536599999999997,0.206499,0.196864,0.18618900000000002,0.160191,0.143772,0.123805,0.0619664,0.0619664
152,beaks,__beaks___,__biks____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
153,beam,__beam____,__bim_____,267.0,4.6,0.0,0.0,0.0,0.0,0.249691,0.259598,0.259213,0.28093,0.28821199999999997,0.304082,0.30383000000000004,0.322477,0.276335,0.276335
154,beams,__beams___,__bimz____,142.0,4.194245614035086,0.0,0.0,0.0,0.0,0.230992,0.223181,0.230028,0.22263899999999998,0.22966,0.242112,0.24191100000000001,0.241846,0.17396199999999998,0.17396199999999998
155,bean,__bean____,__bin_____,200.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12383800000000002,0.143733,0.0982145,0.0982145
156,beans,__beans___,__binz____,301.0,4.194245614035086,0.0,0.0,0.0,0.34205399999999997,0.320184,0.292625,0.30198400000000003,0.298554,0.291723,0.284132,0.287543,0.271895,0.17396199999999998,0.17396199999999998
157,bear,__bear____,__bEr_____,3520.0,6.7,0.0,0.534886,0.46611800000000003,0.4461,0.413822,0.403145,0.399472,0.394827,0.385377,0.379834,0.371514,0.36262300000000003,0.306994,0.306994
158,beard,__beard___,__bird____,210.0,6.3,0.0,0.0,0.0,0.0,0.27418000000000003,0.25446399999999997,0.242862,0.23645100000000002,0.222493,0.20586100000000002,0.20569099999999998,0.196226,0.0619664,0.0619664
159,beards,__beards__,__birdz___,20.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.123805,0.0,0.05
160,bears,__bears___,__bErz____,740.0,4.194245614035086,0.0,0.0,0.0,0.312297,0.286206,0.289102,0.292191,0.28474299999999997,0.301501,0.301051,0.287543,0.290968,0.229303,0.229303
161,beast,__beast___,__bist____,96.0,5.6,0.0,0.0,0.0,0.0,0.24387899999999998,0.23702600000000001,0.242862,0.23645100000000002,0.22966,0.23594299999999999,0.235748,0.20563499999999998,0.0982145,0.0982145
162,beasts,__beasts__,__bists___,42.0,4.194245614035086,0.0,0.0,0.0,0.0,0.23766500000000002,0.23037,0.236675,0.23645100000000002,0.222493,0.222162,0.214205,0.20563499999999998,0.12393299999999999,0.12393299999999999
163,beat,__beat____,__bit_____,1315.0,3.4,0.0,0.0,0.405087,0.395038,0.373118,0.35659,0.356062,0.34496,0.334663,0.33200999999999997,0.32726700000000003,0.297586,0.23592800000000003,0.23592800000000003
164,beats,__beats___,__bits____,117.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.18631099999999998,0.18618900000000002,0.14389100000000002,0.160058,0.123805,0.0619664,0.0619664
165,beau,__beau____,__bo______,31.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
166,beaus,__beaus___,__boz_____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
167,beck,__be_ck___,__bEk_____,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
168,becks,__be_cks__,__bEks____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
169,bed,__be_d____,__bEd_____,665.0,6.6,0.0,0.556657,0.525104,0.510141,0.48654899999999995,0.47405200000000003,0.469612,0.459621,0.445607,0.41942700000000005,0.403933,0.37550500000000003,0.284114,0.284114
170,beds,__be_ds___,__bEdz____,300.0,4.194245614035086,0.0,0.0,0.0,0.0,0.300088,0.299281,0.310812,0.301698,0.301501,0.284132,0.280095,0.26753699999999997,0.205848,0.205848
171,bee,__bee_____,__bi______,191.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.18648699999999999,0.196864,0.174233,0.173973,0.17382899999999998,0.16001500000000002,0.0619664,0.0619664
172,beech,__beech___,__biC_____,184.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
173,beef,__beef____,__bif_____,1327.0,6.5,0.0,0.0,0.0,0.0,0.255151,0.243222,0.242862,0.23645100000000002,0.236296,0.222162,0.221977,0.24760900000000002,0.23592800000000003,0.23592800000000003
174,beefs,__beefs___,__bifs____,10.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
175,beep,__beep____,__bip_____,23.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
176,beeps,__beeps___,__bips____,7.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
177,beer,__beer____,__bir_____,1618.0,6.1,0.0,0.0,0.0,0.0,0.22378299999999998,0.21536599999999997,0.215047,0.206304,0.222493,0.222162,0.22912800000000003,0.22191799999999998,0.196429,0.196429
178,beers,__beers___,__birz____,304.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
179,bees,__bees____,__biz_____,110.0,4.194245614035086,0.0,0.0,0.0,0.0,0.265167,0.259598,0.24865,0.24263200000000001,0.22966,0.222162,0.20569099999999998,0.196226,0.17396199999999998,0.17396199999999998
180,beet,__beet____,__bit_____,111.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
181,beets,__beets___,__bits____,39.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
182,beg,__be_g____,__bEg_____,67.0,3.7,0.0,0.0,0.0,0.0,0.230992,0.23037,0.22285,0.206304,0.20616900000000002,0.173973,0.143772,0.09811289999999999,0.0,0.05
183,begged,__be_gged_,__bEgd____,51.0,4.194245614035086,0.0,0.0,0.0,0.0,0.249691,0.21536599999999997,0.215047,0.196864,0.18618900000000002,0.160191,0.143772,0.123805,0.0,0.05
184,begs,__be_gs___,__bEgz____,46.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
185,beige,__beige___,__beZ_____,43.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
186,belch,__be_lch__,__bElC____,9.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
187,bell,__be_ll___,__bEl_____,4691.0,6.6,0.0,0.43478500000000003,0.400692,0.383734,0.354088,0.343868,0.341387,0.348694,0.350275,0.336268,0.33173400000000003,0.309512,0.23592800000000003,0.23592800000000003
188,belle,__be_lle__,__bEl_____,52.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
189,belles,__be_lles_,__bElz____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
190,bells,__be_lls__,__bElz____,476.0,4.194245614035086,0.0,0.0,0.0,0.0,0.255151,0.243222,0.230028,0.22263899999999998,0.22966,0.185911,0.185757,0.16001500000000002,0.0982145,0.0982145
191,belt,__be_lt___,__bElt____,987.0,6.5,0.0,0.0,0.0,0.323334,0.33872199999999997,0.33353299999999997,0.32622399999999996,0.325915,0.315743,0.297914,0.297667,0.297586,0.229303,0.229303
192,belts,__be_lts__,__bElts___,314.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.206806,0.206499,0.22263899999999998,0.222493,0.23594299999999999,0.24767600000000004,0.241846,0.160181,0.160181
193,bench,__be_nch__,__bEnC____,382.0,6.5,0.0,0.0,0.0,0.312297,0.303248,0.281613,0.26406199999999996,0.258967,0.248252,0.23594299999999999,0.235748,0.21414699999999998,0.14388199999999998,0.14388199999999998
194,bend,__be_nd___,__bEnd____,320.0,3.9,0.0,0.0,0.0,0.30304000000000003,0.28988200000000003,0.285436,0.273037,0.263812,0.25879800000000003,0.242112,0.24767600000000004,0.24760900000000002,0.160181,0.160181
195,bends,__be_nds__,__bEndz___,19.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.14389100000000002,0.12383800000000002,0.143733,0.0982145,0.0982145
196,bent,__be_nt___,__bEnt____,299.0,4.7,0.0,0.0,0.368651,0.37822100000000003,0.359236,0.34579899999999997,0.339372,0.332723,0.334663,0.329802,0.32256399999999996,0.29433899999999996,0.22214699999999998,0.22214699999999998
197,berg,__be_rg___,__b^rg____,207.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
198,bergs,__be_rgs__,__b^rgz___,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
199,berth,__be_rth__,__b^rT____,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
200,berths,__be_rths_,__b^rTs___,27.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
201,best,__be_st___,__bEst____,11512.0,2.7,0.0,0.5488,0.5314909999999999,0.529025,0.521701,0.522728,0.519526,0.518486,0.516203,0.517374,0.516945,0.517895,0.5018060000000001,0.5018060000000001
202,bet,__be_t____,__bEt_____,1012.0,3.1,0.0,0.0,0.0,0.31798200000000004,0.265167,0.223181,0.19705,0.174347,0.16043,0.12394100000000001,0.143772,0.123805,0.0619664,0.0619664
203,bets,__be_ts___,__bEts____,350.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
204,bey,__bey_____,__be______,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
205,bib,__bi_b____,__bIb_____,5.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
206,bibs,__bi_bs___,__bIbz____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
207,bid,__bi_d____,__bId_____,20125.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.16053599999999998,0.174233,0.160191,0.143772,0.143733,0.14388199999999998,0.14388199999999998
208,bide,__bi_de___,__bAd_____,11.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
209,bids,__bi_ds___,__bIdz____,3349.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
210,bier,__bier____,__bir_____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
211,biers,__biers___,__birz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
212,biff,__bi_ff___,__bIf_____,12.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
213,big,__bi_g____,__bIg_____,28257.0,4.5,0.733209,0.667529,0.627081,0.6114850000000001,0.576088,0.557983,0.5450520000000001,0.5350050000000001,0.522698,0.498175,0.48382200000000003,0.45865900000000004,0.398213,0.398213
214,bike,__bi_ke___,__bAk_____,153.0,6.8,0.0,0.0,0.373328,0.355771,0.31488499999999997,0.292625,0.285012,0.276947,0.25879800000000003,0.222162,0.196279,0.143733,0.0619664,0.0619664
215,bikes,__bi_kes__,__bAks____,92.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.14410599999999998,0.0,0.0981393,0.09811289999999999,0.0,0.05
216,bile,__bi_le___,__bAl_____,21.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.123805,0.0982145,0.0982145
217,biles,__bi_les__,__bAlz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
218,bilge,__bi_lge__,__bIlJ____,2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
219,bilk,__bi_lk___,__bIlk____,15.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
220,bilked,__bi_lked_,__bIlkt___,48.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
221,bilks,__bi_lks__,__bIlks___,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
222,bill,__bi_ll___,__bIl_____,14420.0,5.4,0.0,0.516768,0.434997,0.401862,0.386386,0.39244,0.384775,0.388019,0.373766,0.37457399999999996,0.367225,0.364149,0.378523,0.378523
223,bills,__bi_lls__,__bIlz____,5647.0,4.194245614035086,0.0,0.0,0.0,0.0,0.23766500000000002,0.223181,0.230028,0.24263200000000001,0.25879800000000003,0.258412,0.271968,0.276049,0.304062,0.304062
224,bin,__bi_n____,__bIn_____,55.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
225,bind,__bi_nd___,__bAnd____,217.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160191,0.17382899999999998,0.196226,0.214369,0.214369
226,binds,__bi_nds__,__bAndz___,39.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.12393299999999999,0.12393299999999999
227,binge,__bi_nge__,__bInJ____,250.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
228,bins,__bi_ns___,__bInz____,49.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.09811289999999999,0.0619664,0.0619664
229,birch,__bi_rch__,__b^rC____,104.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.21484299999999998,0.21470300000000003,0.21438200000000002,0.20569099999999998,0.196226,0.12393299999999999,0.12393299999999999
230,bird,__bi_rd___,__b^rd____,469.0,6.4,0.0,0.474879,0.435767,0.42237399999999997,0.403215,0.406123,0.399472,0.40513699999999997,0.401903,0.387187,0.372899,0.351136,0.214369,0.214369
231,birds,__bi_rds__,__b^rdz___,358.0,4.194245614035086,0.0,0.48331,0.456876,0.44677100000000003,0.43189399999999994,0.432932,0.43156400000000006,0.434725,0.43787200000000004,0.430954,0.426167,0.41477299999999995,0.315252,0.315252
232,birth,__bi_rth__,__b^rT____,993.0,5.1,0.0,0.0,0.0,0.0,0.31488499999999997,0.33569699999999997,0.341387,0.343033,0.350275,0.361467,0.367225,0.374162,0.398213,0.398213
233,births,__bi_rths_,__b^rTs___,179.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.143772,0.143733,0.160181,0.160181
234,bisque,__bi_sque_,__bIsk____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
235,bit,__bi_t____,__bIt_____,3372.0,3.6,0.0,0.45798199999999994,0.453154,0.45748199999999994,0.44241899999999995,0.432204,0.422358,0.415256,0.40774499999999997,0.389509,0.374263,0.35286999999999996,0.284114,0.284114
236,bitch,__bi_tch__,__bItC____,34.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
237,bite,__bi_te___,__bAt_____,399.0,5.2,0.0,0.0,0.0,0.330813,0.296813,0.281613,0.273037,0.263812,0.25879800000000003,0.222162,0.221977,0.20563499999999998,0.14388199999999998,0.14388199999999998
238,bits,__bi_ts___,__bIts____,286.0,4.194245614035086,0.0,0.0,0.0,0.312297,0.317573,0.32185199999999997,0.323832,0.31854699999999997,0.320861,0.304082,0.30383000000000004,0.290968,0.229303,0.229303
239,biz,__bi_z____,__bIz_____,43.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
240,blab,_bla_b____,_bl@b_____,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
241,blabbed,_bla_bbed_,_bl@bd____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
242,blabs,_bla_bs___,_bl@bz____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
243,black,_bla_ck___,_bl@k_____,9765.0,6.4,0.0,0.5267430000000001,0.523068,0.525717,0.5340010000000001,0.525871,0.529357,0.526876,0.5265310000000001,0.515153,0.507716,0.49931000000000003,0.47759700000000005,0.47759700000000005
244,blade,_bla_de___,_bled_____,118.0,5.8,0.0,0.0,0.0,0.0,0.23766500000000002,0.243222,0.24865,0.248415,0.25368,0.24788200000000002,0.24767600000000004,0.235684,0.17396199999999998,0.17396199999999998
245,blades,_bla_des__,_bledz____,185.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.206806,0.206499,0.21484299999999998,0.21470300000000003,0.21438200000000002,0.221977,0.21414699999999998,0.0982145,0.0982145
246,blah,_blah_____,_bla______,10.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
247,blame,_bla_me___,_blem_____,1432.0,2.7,0.0,0.0,0.0,0.0,0.23766500000000002,0.223181,0.215047,0.21484299999999998,0.22966,0.229318,0.24191100000000001,0.253023,0.23592800000000003,0.23592800000000003
248,blamed,_bla_med__,_blemd____,1463.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16043,0.185911,0.185757,0.20563499999999998,0.196429,0.196429
249,blames,_bla_mes__,_blemz____,306.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
250,blanch,_bla_nch__,_bl@nC____,17.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
251,blanched,_bla_nched,_bl@nCt___,5.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
252,bland,_bla_nd___,_bl@nd____,116.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0619664,0.0619664
253,blank,_bla_nk___,_bl@nk____,250.0,3.7,0.0,0.0,0.0,0.0,0.23766500000000002,0.23037,0.230028,0.22263899999999998,0.242473,0.25330199999999997,0.26302800000000004,0.262957,0.185899,0.185899
254,blare,_bla_re___,_blEr_____,11.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
255,blared,_bla_red__,_blErd____,16.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
256,blares,_bla_res__,_blErz____,25.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
257,blast,_bla_st___,_bl@st____,276.0,4.8,0.0,0.0,0.0,0.0,0.23766500000000002,0.23037,0.230028,0.22263899999999998,0.21470300000000003,0.21438200000000002,0.214205,0.18570699999999998,0.12393299999999999,0.12393299999999999
258,blasts,_bla_sts__,_bl@sts___,66.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
259,blaze,_bla_ze___,_blez_____,75.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.160191,0.143772,0.123805,0.0,0.05
260,blazed,_bla_zed__,_blezd____,9.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.0,0.12383800000000002,0.0619023,0.0,0.05
261,bleach,_bleach___,_bliC_____,61.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0619664,0.0619664
262,bleached,_bleached_,_bliCt____,47.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
263,bleak,_bleak____,_blik_____,276.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.12394100000000001,0.12383800000000002,0.123805,0.0619664,0.0619664
264,bleat,_bleat____,_blit_____,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
265,bleats,_bleats___,_blits____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
266,bled,_ble_d____,_blEd_____,32.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
267,bleed,_bleed____,_blid_____,40.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12383800000000002,0.09811289999999999,0.0,0.05
268,bleeds,_bleeds___,_blidz____,18.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
269,bleep,_bleep____,_blip_____,15.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
270,bleeps,_bleeps___,_blips____,4.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
271,blend,_ble_nd___,_blEnd____,268.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.14410599999999998,0.160191,0.17382899999999998,0.18570699999999998,0.205848,0.205848
272,blends,_ble_nds__,_blEndz___,61.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.09811289999999999,0.0982145,0.0982145
273,bless,_ble_ss___,_blEs_____,42.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.12394100000000001,0.0981393,0.0619023,0.0,0.05
274,blessed,_ble_ssed_,_blEst____,91.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.174347,0.174233,0.185911,0.196279,0.18570699999999998,0.0982145,0.0982145
275,blew,_blew_____,_blu______,222.0,3.9,0.0,0.0,0.362016,0.352058,0.322721,0.314037,0.30198400000000003,0.295296,0.276766,0.258412,0.24767600000000004,0.22191799999999998,0.12393299999999999,0.12393299999999999
276,blight,_bli_ght__,_blAt_____,39.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0619664,0.0619664
277,blights,_bli_ghts_,_blAts____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
278,blimp,_bli_mp___,_blImp____,88.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
279,blimps,_bli_mps__,_blImps___,38.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
280,blind,_bli_nd___,_blAnd____,550.0,4.4,0.0,0.0,0.0,0.323334,0.320184,0.326708,0.328554,0.32352600000000004,0.30747199999999997,0.312603,0.312344,0.30072,0.29789499999999997,0.29789499999999997
281,blink,_bli_nk___,_blInk____,53.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
282,blinked,_bli_nked_,_blInkt___,23.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.16053599999999998,0.14410599999999998,0.0,0.0981393,0.0,0.0,0.05
283,blinks,_bli_nks__,_blInks___,16.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
284,blip,_bli_p____,_blIp_____,102.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
285,blips,_bli_ps___,_blIps____,34.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
286,bliss,_bli_ss___,_blIs_____,51.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
287,blithe,_bli_the__,_blAT_____,22.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
288,blitz,_bli_tz___,_blIts____,176.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
